layer,head,query_count,mean_full_norm,mean_top90_norm,mean_tail10_norm,mean_top90_cond_norm,mean_tail10_cond_norm,mean_top90_mass,mean_tail10_mass,mean_top90_token_count,mean_tail10_token_count,cos_full_top90,cos_full_tail10,cos_top90_tail10,cos_full_top90_cond,cos_full_tail10_cond,cos_top90_cond_tail10_cond,mean_l2_full_minus_top90,mean_l2_full_minus_tail10,mean_reconstruction_error
2,10,5000,0.5011103300571441,0.4811021734237671,0.03651824150681496,0.5343427057266236,0.3663117113590241,0.9002411600112915,0.09975374073982239,606.0872,6894.4128,0.9976205913543701,0.5482056680679321,0.49586463174819945,0.9976206036567687,0.5482056650161743,0.4958646286010742,0.03650768221616745,0.48108505992889405,2.0363578826072625e-05
2,11,5000,0.5116816259860992,0.48798440527915954,0.03701382520198822,0.5419488080024719,0.3713762846469879,0.9002623814582825,0.09972058678865432,560.886,6939.614,0.9979662868499756,0.6333194780349731,0.5880731016159058,0.9979662837982177,0.6333194812774658,0.5880731008529663,0.037010561811923984,0.48798042492866517,5.172821900487179e-06
2,12,5000,1.0981050004959108,1.0921413116455079,0.03366044605970383,1.1828600103378295,0.4681900991439819,0.9205275402069092,0.07948678444623947,75.751,7424.749,0.9994082838058471,0.1908052083492279,0.1629052503824234,0.999408286857605,0.19080520832538606,0.16290525090694427,0.033660350912809375,1.0921412809371949,1.7488058301751152e-07
2,13,5000,0.8987264258384705,0.8942840403556823,0.024772587072849274,0.9812140869140625,0.29129045407772064,0.909085668849945,0.09089843063354493,198.1788,7302.3212,0.9995618721961975,0.204237997341156,0.17789317948818206,0.9995618751525879,0.2042380006313324,0.17789317951202394,0.024772438937425614,0.8942839900016785,2.3826683500374202e-07
2,14,5000,0.7594137651443481,0.7288361571311951,0.04795338742733002,0.809756695652008,0.479854163646698,0.9000633324623107,0.09993382290601731,989.3262,6511.1738,0.9987027958869934,0.6538194065093994,0.6163778998374939,0.9987027881622315,0.6538194081306458,0.6163778960227966,0.04795019413232803,0.7288326964378357,4.292042249289807e-06
2,15,5000,0.5834252559661866,0.5485442145347595,0.04769493979215622,0.6094644636154175,0.4771459903717041,0.9000423878669739,0.09995866863727569,1686.874,5813.626,0.998232384967804,0.7485979925155639,0.709240477180481,0.9982323881149292,0.7485979939460754,0.7092404742240905,0.047691542452573774,0.5485406167030334,4.445679867058061e-06
3,0,5000,0.6157854988098145,0.5807602715492248,0.06373005110025406,0.6449536962509155,0.6423837849617005,0.9006785499572754,0.09932862577438355,533.0262,6967.4738,0.9936729407310486,0.5923036157608033,0.5078135962486268,0.9936729347229004,0.5923036170959473,0.507813600730896,0.06372569258213043,0.5807477921485901,1.7567641267669387e-05
3,1,5000,0.5666746451377869,0.5337467540740967,0.06424655236005783,0.5919670600891114,0.6608551686286926,0.9023580024719239,0.09765902353525162,437.5124,7062.9876,0.9920017346382141,0.5573585788726807,0.457337095451355,0.9920017345428467,0.5573585835456848,0.45733709926605226,0.06424103311300278,0.5337273722171784,2.331873556249775e-05
3,2,5000,0.8264836512565613,0.770939015865326,0.16984715659618377,0.8508885437965393,1.9325622848510742,0.9106803741455078,0.0893126595377922,36.9502,7463.5498,0.9350081140518188,0.4031483682632446,0.14634320290088654,0.9350081064224243,0.4031483720779419,0.14634320368766784,0.16983820118904114,0.7709419585227967,1.3650680496357382e-05
3,3,5000,0.9065782974243164,0.8660467421531677,0.16278215394020082,0.9501191687583923,2.0452941019058226,0.9188734848022461,0.08114235640764236,14.0746,7486.4254,0.9445166451454162,0.2800410604476929,0.03955594279766083,0.9445166376113892,0.2800410623550415,0.03955594177246094,0.1627733919620514,0.8660506376266479,1.4092497649835423e-05
3,4,5000,0.6086427425384522,0.6141082419872284,0.18681712641716003,0.6568781652450562,2.672081132507324,0.9297275604248046,0.07025884399414062,2.2068,7498.2932,0.8742976233482361,0.17539229378700255,-0.23528431231975555,0.8742976294517517,0.17539229166507722,-0.23528431389331816,0.18680744700431823,0.614114767742157,1.489872633246705e-05
3,5,5000,0.8131295425415039,0.8159206994056701,0.16695291290283204,0.8782809755325317,2.4148577701568605,0.9305084411621094,0.06949177534580231,2.8512,7497.6488,0.911810449886322,0.09696206523180008,-0.2217887176990509,0.911810449886322,0.09696206501722336,-0.2217887191772461,0.16694350986480713,0.8159262486457824,1.3556089426856488e-05
