task,method,samples,score,mean_prompt_tokens,mean_generated_tokens,mean_configured_attention_fraction,mean_configured_candidate_fraction,mean_attention_link_ratio,mean_exact_qk_ratio,mean_temporal_reuse_rate,mean_gpu_kv_storage_ratio,mean_scan_dimension_fraction,mean_online_seconds,paired_online_speedup
fwe_16384,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,15943.0,32.0,0.06003398149896168,0.06003398149896168,0.06022218028401792,0.0,0.0,1.0,0.0,2.6383594796061516,0.7690085722669199
fwe_32768,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,0.6666666666666666,32167.0,34.0,0.03985676475167367,0.03985676475167367,0.03866396567900157,0.0,0.0,1.0,0.0,2.9540061857551336,1.1917486632104666
fwe_4096,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,0.6666666666666666,3963.0,15.0,0.06545640501150601,0.06545640501150601,0.06603984637384551,0.0,0.0,1.0,0.0,1.6973274871706963,0.6417391188376629
fwe_8192,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,2,0.6666666666666666,7971.5,34.0,0.06004138622367239,0.06004138622367239,0.060253503711890644,0.0,0.0,1.0,0.0,2.654046794399619,0.6388230692377848
niah_multikey_1_16384,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,16023.0,3.0,0.060048789641583784,0.060048789641583784,0.06000532892068148,0.0,0.0,1.0,0.0,1.2436995254829526,0.22374759618883427
niah_multikey_1_32768,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,32199.0,3.0,0.03980223265648807,0.03980223265648807,0.03887291949728261,0.0,0.0,1.0,0.0,1.5647604037076235,0.29249095447617796
niah_multikey_1_4096,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,3751.0,3.0,0.06887274683884853,0.06887274683884853,0.06794935062411159,0.0,0.0,1.0,0.0,1.1088173035532236,0.12447767859819366
niah_multikey_1_8192,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,2,1.0,7446.0,3.0,0.06007830868692739,0.06007830868692739,0.06029917740521847,0.0,0.0,1.0,0.0,1.1370496856980026,0.15183745147920566
niah_multikey_2_16384,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,16097.0,15.0,0.06002116929207397,0.06002116929207397,0.06038865052937158,0.0,0.0,1.0,0.0,2.1054276674985886,0.48006901971245414
niah_multikey_2_32768,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,32602.0,3.0,0.03930479641343733,0.03930479641343733,0.038943366344099214,0.0,0.0,1.0,0.0,1.3789348220452666,0.33664255989368175
niah_multikey_2_4096,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,3640.0,3.0,0.07111111111111111,0.07111111111111111,0.07051240787787239,0.0,0.0,1.0,0.0,1.0834489297121763,0.1279001877371777
niah_multikey_2_8192,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,2,1.0,7655.0,3.0,0.06005500261917234,0.06005500261917234,0.05993082256208991,0.0,0.0,1.0,0.0,1.1782707194797695,0.15199136722588086
niah_multikey_3_16384,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,16114.0,24.0,0.0600224382946896,0.0600224382946896,0.06019555302468011,0.0,0.0,1.0,0.0,2.274579729884863,0.6906443937852204
niah_multikey_3_32768,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,31994.0,24.0,0.04010276333103578,0.04010276333103578,0.04063049959390118,0.0,0.0,1.0,0.0,2.482365470379591,1.0218961740158687
niah_multikey_3_4096,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,3076.0,53.0,0.08516300731869594,0.08516300731869594,0.08554965726995974,0.0,0.0,1.0,0.0,4.429863679222763,0.39127947019970244
niah_multikey_3_8192,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,2,1.0,7442.0,40.0,0.06002995312835105,0.06002995312835105,0.060190230899424074,0.0,0.0,1.0,0.0,2.988716343883425,0.5474424759999524
niah_multiquery_16384,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,16062.0,41.0,0.06003376899505972,0.06003376899505972,0.06051881461264829,0.0,0.0,1.0,0.0,3.118647105060518,0.8346819309737696
niah_multiquery_32768,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,32222.0,41.0,0.03980718395272897,0.03980718395272897,0.038645335458994554,0.0,0.0,1.0,0.0,3.3550550285726786,1.261685933651082
niah_multiquery_4096,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,3780.0,65.0,0.06890982503364737,0.06890982503364737,0.06793490650097869,0.0,0.0,1.0,0.0,4.2225422179326415,0.49875137093916505
niah_multiquery_8192,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,2,1.0,7479.0,47.5,0.060070194384449244,0.060070194384449244,0.06012788487376833,0.0,0.0,1.0,0.0,3.371429616585374,0.5599736464158956
niah_multivalue_16384,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,16024.0,42.0,0.060048789641583784,0.060048789641583784,0.06021220399708623,0.0,0.0,1.0,0.0,3.1575729390606284,0.8387815329775695
niah_multivalue_32768,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,32196.0,20.0,0.03980470815063594,0.03980470815063594,0.03863849560828119,0.0,0.0,1.0,0.0,2.255466738715768,0.9492296044275071
niah_multivalue_4096,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,3744.0,41.0,0.06902129954165544,0.06902129954165544,0.06867015580855862,0.0,0.0,1.0,0.0,2.9906576965004206,0.4560959449899364
niah_multivalue_8192,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,2,1.0,7453.0,32.0,0.06003779406385353,0.06003779406385353,0.06007384546338131,0.0,0.0,1.0,0.0,2.6409180657938123,0.485136130088177
niah_single_1_16384,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,15688.0,21.0,0.06,0.06,0.05999301027504262,0.0,0.0,1.0,0.0,2.069076456129551,0.6445877375191263
niah_single_1_32768,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,32491.0,3.0,0.03944408492804536,0.03944408492804536,0.038394797581584185,0.0,0.0,1.0,0.0,1.370973290875554,0.33262132165573643
niah_single_1_4096,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,3691.0,22.0,0.07011777595179403,0.07011777595179403,0.0697149876086783,0.0,0.0,1.0,0.0,2.264085945673287,0.3501442341161827
niah_single_1_8192,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,2,1.0,7888.0,12.5,0.06006368712830033,0.06006368712830033,0.06017490707129169,0.0,0.0,1.0,0.0,1.608734501991421,0.3341137560747251
niah_single_2_16384,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,15978.0,3.0,0.06004517505333166,0.06004517505333166,0.060240198072470115,0.0,0.0,1.0,0.0,1.2215862004086375,0.2273977192837248
niah_single_2_32768,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,32138.0,3.0,0.03987290511494611,0.03987290511494611,0.03870376771601481,0.0,0.0,1.0,0.0,1.3843968007713556,0.3306512309141449
niah_single_2_4096,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,3704.0,3.0,0.06986899563318777,0.06986899563318777,0.06978112348178138,0.0,0.0,1.0,0.0,1.1732045877724886,0.11749525846971659
niah_single_2_8192,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,2,1.0,8071.5,3.0,0.06011575105738384,0.06011575105738384,0.06007047490939103,0.0,0.0,1.0,0.0,1.22572869528085,0.14640415688534605
niah_single_3_16384,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,15991.0,21.0,0.0600438733939204,0.0600438733939204,0.06019683700479286,0.0,0.0,1.0,0.0,2.132713820785284,0.6404812108148031
niah_single_3_32768,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,32161.0,23.0,0.03984683871369424,0.03984683871369424,0.03914058477379061,0.0,0.0,1.0,0.0,2.357462958432734,1.0318918556659682
niah_single_3_4096,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,3724.0,22.0,0.06948968512486428,0.06948968512486428,0.06987001053216933,0.0,0.0,1.0,0.0,2.0538363605737686,0.4315266069315147
niah_single_3_8192,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,2,1.0,7413.5,23.5,0.06006372476929299,0.06006372476929299,0.0601511469539215,0.0,0.0,1.0,0.0,2.226673986762762,0.428159875550863
qa_hotpot_16384,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,15243.0,5.0,0.06001051662942027,0.06001051662942027,0.06008102041653001,0.0,0.0,1.0,0.0,1.325947149656713,0.2871785285493259
qa_hotpot_32768,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,0.0,29447.0,3.0,0.0435107757155483,0.0435107757155483,0.0425516681417244,0.0,0.0,1.0,0.0,1.3459978327155113,0.31444593211510463
qa_hotpot_4096,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,3910.0,3.0,0.06613278222681478,0.06613278222681478,0.06592117318673826,0.0,0.0,1.0,0.0,1.1197954174131155,0.12843004917215356
qa_hotpot_8192,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,2,0.5,6790.5,14.5,0.0600483728679688,0.0600483728679688,0.06029830365082563,0.0,0.0,1.0,0.0,1.7415856001898646,0.33437760273382955
qa_squad_16384,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,0.0,15242.0,2.0,0.0600446721849954,0.0600446721849954,0.059813355953747746,0.0,0.0,1.0,0.0,1.1662936201319098,0.1749941596779647
qa_squad_32768,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,30785.0,6.0,0.04160842570620551,0.04160842570620551,0.04093166890817431,0.0,0.0,1.0,0.0,1.488346808589995,0.4862529725818816
qa_squad_4096,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,0.0,2604.0,8.0,0.09899458623356536,0.09899458623356536,0.09939491513362896,0.0,0.0,1.0,0.0,1.3254751693457365,0.21859724332937563
qa_squad_8192,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,2,1.0,7441.0,4.0,0.060091120695590514,0.060091120695590514,0.06040103975787823,0.0,0.0,1.0,0.0,1.1951124244369566,0.15506427808628295
vt_16384,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,0.2,16321.0,30.0,0.06000614817091915,0.06000614817091915,0.0601837627516017,0.0,0.0,1.0,0.0,2.498596789315343,0.7521129943873963
vt_32768,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,32653.0,16.0,0.03926741724698592,0.03926741724698592,0.0387977991022221,0.0,0.0,1.0,0.0,1.9850479597225785,0.8911340025169602
vt_4096,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1,1.0,3846.0,15.0,0.06754617414248021,0.06754617414248021,0.06779178764923437,0.0,0.0,1.0,0.0,1.6873757848516107,0.3081834685858326
vt_8192,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,2,1.0,7927.5,16.0,0.06009020100060507,0.06009020100060507,0.06009533980689227,0.0,0.0,1.0,0.0,1.774735830258578,0.38799186220393284
ALL,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,65,0.875,13271.0,26.723076923076924,0.05888841395259388,0.05888841395259388,0.05878152702219201,0.0,0.0,1.0,0.0,2.405562810356227,0.6145896860157061
LENGTH_4096,full_kv,13,0.9230769230769231,3557.923076923077,30.076923076923077,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0109762850289161,
LENGTH_8192,full_kv,26,0.9282051282051282,7534.423076923077,27.73076923076923,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.1139248514977784,
LENGTH_16384,full_kv,13,0.8538461538461538,15843.307692307691,27.615384615384617,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.7428442625185618,
LENGTH_32768,full_kv,13,0.8205128205128205,31884.923076923078,23.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.410500210996431,
LENGTH_4096,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,13,0.8974358974358974,3557.923076923077,28.692307692307693,0.07405165065286547,0.07405165065286547,0.07387313573954836,0.0,0.0,1.0,0.0,2.462657185056462,
LENGTH_8192,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,26,0.9282051282051282,7534.423076923077,27.153846153846153,0.060066864250658464,0.060066864250658464,0.060176879073356226,0.0,0.0,1.0,0.0,2.3606395090643604,
LENGTH_16384,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,13,0.8538461538461538,15843.307692307691,27.615384615384617,0.06002764021511842,0.06002764021511842,0.06017167773869861,0.0,0.0,1.0,0.0,2.4570405455306172,
LENGTH_32768,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,13,0.8205128205128205,31884.923076923078,23.0,0.04022905039366859,0.04022905039366859,0.03950906348600058,0.0,0.0,1.0,0.0,2.3868373030653367,
