3.378944483119994402e-01,3.545437844004482031e-01,3.227739713620394468e-01,4.347633318975567818e-01,3.486117885913699865e-01,3.571122772991657257e-01,3.393162912689149380e-01,3.177745842840522528e-01,3.126070194412022829e-01,2.382888939464464784e-01,3.467159979045391083e-01,2.287946434225887060e-01,3.515930776484310627e-01,1.710952796274796128e-01,2.664352962747216225e-01,3.074088798603042960e-01,2.300177349243313074e-01,2.244068005820736289e-01,2.710371811408549547e-01,2.720768111757934093e-01,2.924565797438845038e-01,2.642031548311933875e-01,1.887995356228202581e-01,2.700128424912691116e-01,2.659154845168814063e-01,2.490215279394760728e-01,3.095951584982685745e-01,3.034491179278120399e-01
3.388117658905684948e-01,3.730889181606471539e-01,3.484436159487813711e-01,4.520547944121062756e-01,3.695419512223452330e-01,3.768957911524921656e-01,3.544061866123229265e-01,3.324363983701914549e-01,3.221777169965207577e-01,2.445419527357444167e-01,3.604910713620483875e-01,2.705785215366631746e-01,3.649247805587947369e-01,2.661906803259626031e-01,2.769538894062861800e-01,3.153436888242140412e-01,2.358121322467923164e-01,2.448477250291034579e-01,2.595248288707807660e-01,2.934503434225916862e-01,2.988931020954623818e-01,2.712359334109351039e-01,1.795499023864977062e-01,2.733763445867225528e-01,2.737891387660056353e-01,2.616040837019681931e-01,3.185237277066335082e-01,3.247462087310850620e-01
3.410744848661124706e-01,3.766205948777496815e-01,3.626926350407302380e-01,4.717312855646014214e-01,3.858855166472494602e-01,3.976119116414338350e-01,3.751987526193261147e-01,3.368242424912750721e-01,3.348825827706605196e-01,2.585463563445955515e-01,3.799688110593706369e-01,2.825954018626362085e-01,3.829653868451714516e-01,2.608855194412171841e-01,2.829317526193335652e-01,3.232173414435237646e-01,2.378455246798694134e-01,2.589438591385260224e-01,2.574149946449324489e-01,2.898269339930266142e-01,3.073018596041947603e-01,2.717404614668339491e-01,1.923465023282915354e-01,2.779323625145480037e-01,2.775807236903347075e-01,2.550605430733412504e-01,3.169489983702078462e-01,3.351272016298025846e-01
3.447896277066320181e-01,3.736240204889327288e-01,3.705510022118687630e-01,4.834118117578327656e-01,4.028712068684399128e-01,4.112188103608787060e-01,3.895089277066290379e-01,3.496055519208312035e-01,3.520823151338845491e-01,2.533635017462074757e-01,3.926125254947692156e-01,2.935267859138548374e-01,3.922303065191954374e-01,2.657167317811399698e-01,2.854238018626347184e-01,3.301278122235089540e-01,2.384112037252634764e-01,2.647535456344485283e-01,2.661142360884696245e-01,3.017826562281697989e-01,3.166126469150185585e-01,2.674137720605358481e-01,2.044092459836974740e-01,2.839713782304897904e-01,2.830693479627370834e-01,2.500917327124625444e-01,3.222847352735698223e-01,3.365949137369170785e-01
3.466395561117678881e-01,3.674626941792666912e-01,3.642215023282915354e-01,4.853687626309692860e-01,4.130075862631201744e-01,4.249174413271248341e-01,4.021373530849814415e-01,3.535041573923081160e-01,3.606592458672821522e-01,2.706549647264182568e-01,4.045835356228053570e-01,2.977770303841680288e-01,4.067239498253911734e-01,2.743853949941694736e-01,2.846287896391004324e-01,3.357999029103666544e-01,2.422945210710167885e-01,2.622920759022235870e-01,2.666187603026628494e-01,3.094269802095368505e-01,3.150226252619177103e-01,2.695388947613537312e-01,2.024675888242200017e-01,2.821520305005833507e-01,2.895823139697313309e-01,2.588215525029227138e-01,3.185848833527415991e-01,3.398513926658779383e-01
3.482907288707792759e-01,3.679672221187502146e-01,3.477862004656344652e-01,4.825709383003413677e-01,4.194135260768234730e-01,4.331121579743921757e-01,4.103014909196645021e-01,3.687469414435327053e-01,3.708109068684279919e-01,2.896893331781029701e-01,4.181904359720647335e-01,3.086013954598456621e-01,4.194746813736855984e-01,2.858824613504111767e-01,2.940160207217559218e-01,3.397137948777526617e-01,2.437163654249161482e-01,2.700128427240997553e-01,2.703339050058275461e-01,3.086166838183999062e-01,3.120566271245479584e-01,2.786509292200207710e-01,2.123440551804378629e-01,2.838643591385334730e-01,2.914628165308386087e-01,2.649370101280510426e-01,3.186460384167730808e-01,3.409674660069867969e-01
3.490092959254980087e-01,3.651999749708920717e-01,3.581060415599495173e-01,4.782442538999021053e-01,4.193065040744841099e-01,4.327758066356182098e-01,4.197040090803056955e-01,3.837298187427222729e-01,3.773085863795131445e-01,3.026235329452902079e-01,4.257277408614754677e-01,3.141053083818405867e-01,4.297027904540300369e-01,2.891542315483093262e-01,2.920132103608921170e-01,3.429549904540181160e-01,2.549382331781089306e-01,2.816169282887130976e-01,2.776112998835742474e-01,3.083414868451654911e-01,3.221624260768294334e-01,2.773819714784622192e-01,2.020853733411058784e-01,2.857754407450556755e-01,2.949333401629701257e-01,2.707466982537880540e-01,3.197315292200073600e-01,3.517153863795101643e-01
3.532442522700875998e-01,3.630748526193201542e-01,3.461656060535460711e-01,4.760732641443610191e-01,4.189548669382929802e-01,4.299626923166215420e-01,4.179611071012914181e-01,3.919551137369126081e-01,3.879953501746058464e-01,3.156800398137420416e-01,4.335708152502775192e-01,3.164903386496007442e-01,4.408787922002375126e-01,2.998104195576161146e-01,2.930222598370164633e-01,3.476333168800920248e-01,2.664352981373667717e-01,2.901632806751877069e-01,2.796599797438830137e-01,3.143805055879056454e-01,3.252965982537716627e-01,2.837267625145614147e-01,2.029721131548285484e-01,2.964774958090856671e-01,2.967985575087368488e-01,2.679488742724061012e-01,3.264585379511117935e-01,3.525256840512156487e-01
3.530454994179308414e-01,3.587481623981148005e-01,3.563172684516757727e-01,4.739634301513433456e-01,4.201168031431734562e-01,4.275929522700607777e-01,4.159277144353836775e-01,3.950892838183790445e-01,3.966181483119726181e-01,3.213979916181415319e-01,4.439976774156093597e-01,3.240429305005818605e-01,4.492416805587708950e-01,3.012628424912691116e-01,2.950403615832328796e-01,3.546660961583256721e-01,2.727953775320202112e-01,2.941689088474959135e-01,2.916615724097937346e-01,3.222694478463381529e-01,3.247462082654237747e-01,2.889096129219979048e-01,2.057546483119949698e-01,2.974253918509930372e-01,2.950556527357548475e-01,2.773361032595857978e-01,3.215355930151417851e-01,3.536876214202493429e-01
3.574486302677541971e-01,3.613931003492325544e-01,3.525562619324773550e-01,4.718077285215258598e-01,4.149951064027845860e-01,4.240154130384325981e-01,4.153008786961436272e-01,3.898147013969719410e-01,3.929794514551758766e-01,3.337359335273504257e-01,4.533849055878818035e-01,3.328186157159507275e-01,4.556170506402850151e-01,3.105736302677541971e-01,3.020884289871901274e-01,3.583047953434288502e-01,2.700587077997624874e-01,2.985108850989490747e-01,2.978534745052456856e-01,3.206182732246816158e-01,3.264738242141902447e-01,2.896893331781029701e-01,2.128027160651981831e-01,2.966609582072123885e-01,2.985108852153643966e-01,2.752415605355054140e-01,3.230644558789208531e-01,3.615001197904348373e-01
3.583812387660145760e-01,3.569441060535609722e-01,3.428021019790321589e-01,4.672058452852070332e-01,4.117539129219949245e-01,4.239389693830162287e-01,4.111423671711236238e-01,3.918328031431883574e-01,3.939732140861451626e-01,3.498043054714798927e-01,4.661203525029122829e-01,3.517153849825263023e-01,4.717771541327238083e-01,3.228351259604096413e-01,3.093046713620424271e-01,3.636099547147750854e-01,2.788802585564553738e-01,3.040300880093127489e-01,3.073477246798574924e-01,3.228657047729939222e-01,3.293480905704200268e-01,3.003608116414397955e-01,2.185206703143194318e-01,3.001161930151283741e-01,3.044428825378417969e-01,2.730858591385185719e-01,3.266878677532076836e-01,3.568065057042986155e-01
3.607204004656523466e-01,3.568370845168828964e-01,3.448966487776488066e-01,4.662426607683300972e-01,4.077024231664836407e-01,4.225171233993023634e-01,4.101027396973222494e-01,3.912059653084725142e-01,3.901816303841769695e-01,3.448660694994032383e-01,4.605399942956864834e-01,3.612402160651981831e-01,4.800941781140863895e-01,3.298526143189519644e-01,3.169031318975612521e-01,3.685481902211904526e-01,2.805620110593736172e-01,3.112921949941664934e-01,3.145028126891702414e-01,3.378180032595992088e-01,3.385518605355173349e-01,3.076993646100163460e-01,2.214408030267804861e-01,3.049015401629731059e-01,3.079439838184043765e-01,2.788191062863916159e-01,3.255870853317901492e-01,3.577238256111741066e-01
3.640227490104734898e-01,3.546049413271248341e-01,3.415790128055959940e-01,4.616254894062876701e-01,4.045223814900964499e-01,4.217832672875374556e-01,4.051492155995219946e-01,3.919245351571589708e-01,3.916340474970638752e-01,3.418389190919697285e-01,4.588735350407660007e-01,3.646190061699599028e-01,4.922333639115095139e-01,3.434289379511028528e-01,3.226822384167462587e-01,3.754739449359476566e-01,2.892765412107110023e-01,3.182026660069823265e-01,3.238288888242095709e-01,3.461044516880065203e-01,3.434595158323645592e-01,3.117355667054653168e-01,2.303540857974439859e-01,3.117355683352798223e-01,3.095340034924447536e-01,2.783604472642764449e-01,3.289047218859195709e-01,3.611484821885824203e-01
3.727219922002404928e-01,3.573874754365533590e-01,3.383836837019771338e-01,4.602342224679887295e-01,4.016328277066349983e-01,4.192300632130354643e-01,4.059748030267655849e-01,3.894630642607808113e-01,3.900899004656821489e-01,3.381390646100044250e-01,4.549749256111681461e-01,3.658420969732105732e-01,4.919581748545169830e-01,3.560879388824105263e-01,3.232020534342154860e-01,3.854574353899806738e-01,2.958047946449369192e-01,3.293786710128188133e-01,3.327268813736736774e-01,3.516389427240937948e-01,3.510121093131601810e-01,3.148544512223452330e-01,2.376773486612364650e-01,3.123624015133827925e-01,3.151602246798574924e-01,2.825954013969749212e-01,3.263515165308490396e-01,3.673403849825263023e-01
3.774308946449309587e-01,3.675085618160665035e-01,3.451106906868517399e-01,4.549596356227993965e-01,4.017245576251298189e-01,4.201932474970817566e-01,4.045835353899747133e-01,3.884387237485498190e-01,3.864359108265489340e-01,3.316413904540240765e-01,4.515349781140685081e-01,3.569288155995309353e-01,4.836105653084814548e-01,3.627537917345762253e-01,3.388576316647231579e-01,3.942178306169807911e-01,3.010182233992964029e-01,3.384142620489001274e-01,3.341793052386492491e-01,3.602464522700756788e-01,3.620810897555202246e-01,3.245627430733293295e-01,2.372492671711370349e-01,3.208170258440077305e-01,3.248838031431660056e-01,2.995352245634421706e-01,3.460432959254831076e-01,3.865887939464300871e-01
3.809319965075701475e-01,3.646037154830992222e-01,3.340111300349235535e-01,4.543633824214339256e-01,4.003485813736915588e-01,4.182974570430815220e-01,4.061735544819384813e-01,3.842343434225767851e-01,3.834240462165325880e-01,3.223611763678491116e-01,4.507093946449458599e-01,3.562408252619206905e-01,4.772046227008104324e-01,3.572345885913819075e-01,3.450036668218672276e-01,3.989573160652071238e-01,3.040300863794982433e-01,3.427715257275849581e-01,3.306476264260709286e-01,3.687469421420246363e-01,3.679366454016417265e-01,3.322988038416951895e-01,2.365918542491272092e-01,3.237065826542675495e-01,3.321917797438800335e-01,2.951320941792801023e-01,3.504770062863826752e-01,3.945083150174468756e-01
3.839591506402939558e-01,3.661631578579545021e-01,3.376498275902122259e-01,4.550819494761526585e-01,3.967404579743742943e-01,4.164475307334214449e-01,4.030699576251208782e-01,3.829653840512037277e-01,3.832864486612379551e-01,3.269171954598277807e-01,4.475752213038504124e-01,3.590692260768264532e-01,4.750642124563455582e-01,3.544979200232774019e-01,3.445755844004452229e-01,4.012047457508742809e-01,3.086625484284013510e-01,3.479085110593587160e-01,3.280791339930146933e-01,3.753057727590203285e-01,3.700617642607539892e-01,3.364267365541309118e-01,2.379678337601944804e-01,3.330173667054623365e-01,3.367630867287516594e-01,2.998257102444767952e-01,3.521434683352708817e-01,4.018927318975329399e-01
3.857937850989401340e-01,3.663007579743862152e-01,3.294092479627579451e-01,4.547761711291968822e-01,3.973367155995219946e-01,4.138637464493513107e-01,4.016022502910345793e-01,3.810543047729879618e-01,3.829042310826480389e-01,3.289047197904437780e-01,4.460769314318895340e-01,3.557057252619415522e-01,4.661967954598367214e-01,3.577085367869585752e-01,3.411662173457443714e-01,3.972144073341041803e-01,3.135396274738013744e-01,3.521740431897342205e-01,3.370229927822947502e-01,3.751375982537865639e-01,3.748318229336291552e-01,3.420223821885883808e-01,2.444960863795131445e-01,3.350507591385394335e-01,3.400501464493572712e-01,3.054672188591212034e-01,3.556139930151402950e-01,4.037885249126702547e-01
