2.937540781994660843e-01,3.115133700271447426e-01,2.776255694528420581e-01,3.970808873573938858e-01,3.051859078307946338e-01,3.142530957857767593e-01,2.952707106868425746e-01,2.722928899029890548e-01,2.667808207372824314e-01,1.875081535428762547e-01,3.031637310981750710e-01,1.773809529840946198e-01,3.083659494916597965e-01,1.158349649359782518e-01,2.175309826930363899e-01,2.612361385176579232e-01,1.786855839192867390e-01,1.727005872875451986e-01,2.224396598835786110e-01,2.235485985875129700e-01,2.452870183934768022e-01,2.151500318199396078e-01,1.347195046643415994e-01,2.213470319906870598e-01,2.169765168180068371e-01,1.989562964687744684e-01,2.635681690648198350e-01,2.570123924563328388e-01
2.947325502832730537e-01,3.312948460380236160e-01,3.050065236787001255e-01,4.155251140395800347e-01,3.275114146371682633e-01,3.353555105626583321e-01,3.113665990531444550e-01,2.879321582615375630e-01,2.769895647962888341e-01,1.941780829181273815e-01,3.178571427861849319e-01,2.219504229724407196e-01,3.225864325960477452e-01,2.172700590143601118e-01,2.287508153667052457e-01,2.696999347458283181e-01,1.848662743965784616e-01,1.945042400310436903e-01,2.101598174621661375e-01,2.463470329840977968e-01,2.521526422351598740e-01,2.226516623049974442e-01,1.248532292122642162e-01,2.249347675591707174e-01,2.253750813504060146e-01,2.123776892820994078e-01,2.730919762204090939e-01,2.797292893131573810e-01
2.971461171905199761e-01,3.350619678695996861e-01,3.202054773767789020e-01,4.365133712689081569e-01,3.449445510903993983e-01,3.574527057508627426e-01,3.335453361272812112e-01,2.926125253240267621e-01,2.905414216220378876e-01,2.091161134342352512e-01,3.386333984633286831e-01,2.347684286534786335e-01,3.418297459681828854e-01,2.116112207372983223e-01,2.351272027939557974e-01,2.780984975397586823e-01,1.870352263251940372e-01,2.095401164144277684e-01,2.079093276212612695e-01,2.424820629258950533e-01,2.611219835778077480e-01,2.231898255646228846e-01,1.385029358168443081e-01,2.297945200155178669e-01,2.294194386030236898e-01,2.053979126115640097e-01,2.714122649282216804e-01,2.908023484051227570e-01
3.011089362204074638e-01,3.318656218548615700e-01,3.285877356926600323e-01,4.489725992083549722e-01,3.630626206596692662e-01,3.719667310516039382e-01,3.488095228870709552e-01,3.062459220488866207e-01,3.088878028094768635e-01,2.035877351959546333e-01,3.521200271944204818e-01,2.464285716414451599e-01,3.517123269538084407e-01,2.167645138998826326e-01,2.377853886534770367e-01,2.854696663717428695e-01,1.876386173069476970e-01,2.157371153434117506e-01,2.171885184943675995e-01,2.552348333100477595e-01,2.710534900426864735e-01,2.185746901979049028e-01,1.513698623826106315e-01,2.362361367791891154e-01,2.352739711602528927e-01,2.000978482266267122e-01,2.771037176251411327e-01,2.923679079860448948e-01
3.030821931858857510e-01,3.252935404578844447e-01,3.218362691501776562e-01,4.510600134730339272e-01,3.738747586806615009e-01,3.865786040822664638e-01,3.622798432906468857e-01,3.104044345517953385e-01,3.180365289251009808e-01,2.220319623748461535e-01,3.648891046643257252e-01,2.509621657431125863e-01,3.671722131470839257e-01,2.260110879937807793e-01,2.369373756150404686e-01,2.915198964377244129e-01,1.917808224757512336e-01,2.131115476290385002e-01,2.177266776561737061e-01,2.633887788901726479e-01,2.693574669460455651e-01,2.208414877454439873e-01,1.492987614125013407e-01,2.342954992006222315e-01,2.422211349010467418e-01,2.094096560031175613e-01,2.731572089095910538e-01,2.958414855102697860e-01
3.048434441288312424e-01,3.258317035933335770e-01,3.043052804966767666e-01,4.480756675203641515e-01,3.807077611486117119e-01,3.953196351726849800e-01,3.709882569809754838e-01,3.266634042064348598e-01,3.288649673263231987e-01,2.423352887233098385e-01,3.794031317035357342e-01,2.625081551571686878e-01,3.807729934652646642e-01,2.382746254404385922e-01,2.469504221032063074e-01,2.956947145362694984e-01,1.932974564532438932e-01,2.213470322390397316e-01,2.216894986728827066e-01,2.625244627396265407e-01,2.661937355995178112e-01,2.305609911680221447e-01,1.598336588591337259e-01,2.361219830811023823e-01,2.442270042995611790e-01,2.159328108032544380e-01,2.732224409778912788e-01,2.970319637407859426e-01
3.056099156538645278e-01,3.228799733022848506e-01,3.153131109972794888e-01,4.434605374932288901e-01,3.805936043461163876e-01,3.949608604113261090e-01,3.810176096856593975e-01,3.426451399922371133e-01,3.357958254714806801e-01,2.561317684749762069e-01,3.874429235855738063e-01,2.683789956072966110e-01,3.916829764842987283e-01,2.417645136515299553e-01,2.448140910516182489e-01,2.991519898176193126e-01,2.052674487233162037e-01,2.337247235079606411e-01,2.294520532091458564e-01,2.622309193015098794e-01,2.769732544819513698e-01,2.292074362436930246e-01,1.488910648971795980e-01,2.381604701280593817e-01,2.479288961738347896e-01,2.221298114707072613e-01,2.743802978346744914e-01,3.084964121381441604e-01
3.101272024214267731e-01,3.206131761272748570e-01,3.025766464571157943e-01,4.411448150873183982e-01,3.802185247341791641e-01,3.919602051377296670e-01,3.791585142413775311e-01,3.514187879860400932e-01,3.471950401862462510e-01,2.700587091346581814e-01,3.958088696002960427e-01,2.709230278929074531e-01,4.036040450135866542e-01,2.531311141947905075e-01,2.458904104928175682e-01,3.041422046720981820e-01,2.175309846798579028e-01,2.428408327202002115e-01,2.316373117268085424e-01,2.686725392937659995e-01,2.803163714706897736e-01,2.359752133488655090e-01,1.498369206984837831e-01,2.495759955296913690e-01,2.499184613426526369e-01,2.191454658905665209e-01,2.815557738145192390e-01,3.093607296546300178e-01
3.099151993791262050e-01,3.159980398913224686e-01,3.134050863484541538e-01,4.388943254947662576e-01,3.814579233527183311e-01,3.894324824213981628e-01,3.769895620644092560e-01,3.547619027396043401e-01,3.563926915327708111e-01,2.761578577260176415e-01,4.069308559099832912e-01,2.789791258672872920e-01,4.125244592626889362e-01,2.546803653240203857e-01,2.480430523554484068e-01,3.116438359022140614e-01,2.243150693674882123e-01,2.471135027706622966e-01,2.444390105704466465e-01,2.770874110360940223e-01,2.797292888164520375e-01,2.415035871167977577e-01,1.528049581994612993e-01,2.505870846410592212e-01,2.480593629181385151e-01,2.291585101435581751e-01,2.763046325494845634e-01,3.106001295149326547e-01
3.146118722856044991e-01,3.188193070391813766e-01,3.093933460613091935e-01,4.365949104229608912e-01,3.759947801629702213e-01,3.856164405743280899e-01,3.763209372758865578e-01,3.491356814901033778e-01,3.525114148855209573e-01,2.893183290958404319e-01,4.169438992937405941e-01,2.883398567636807908e-01,4.193248540163040383e-01,2.646118722856044547e-01,2.555609909196694951e-01,3.155251150329907994e-01,2.213959549864133181e-01,2.517449441055456538e-01,2.510437061389287350e-01,2.753261581063270458e-01,2.815720791618029351e-01,2.423352887233098385e-01,1.603228971362113953e-01,2.497716887543598718e-01,2.517449442297220452e-01,2.269243312378724509e-01,2.779354196041822211e-01,3.189334611097971450e-01
