condition,seed,bucket,sense_class,dominant_route_expert,best_function_expert,dominant_route_ce_delta,max_ce_delta,route_function_alignment
flat_zipfian,20260521,head,r_family_2,1,1,3.4775556484091794,3.4775556484091794,1.0
flat_zipfian,20260521,head,r_family_3,1,1,0.8338500063728134,0.8338500063728134,1.0
flat_zipfian,20260521,head,r_family_4,1,1,0.509360583741606,0.509360583741606,1.0
flat_zipfian,20260521,head,r_family_5,1,1,0.15841990419479163,0.15841990419479163,1.0
flat_zipfian,20260521,head,r_family_6,1,1,1.5517036682880037,1.5517036682880037,1.0
flat_zipfian,20260521,head,r_family_7,1,1,0.9921630092952304,0.9921630092952304,1.0
flat_zipfian,20260521,middle,A_family_0,0,0,0.3839723291654688,0.3839723291654688,1.0
flat_zipfian,20260521,middle,A_family_1,0,0,1.2658523477663643,1.2658523477663643,1.0
flat_zipfian,20260521,middle,A_family_2,0,0,0.51240204843513,0.51240204843513,1.0
flat_zipfian,20260521,middle,A_family_3,1,0,0.0,0.2575939415304068,0.0
flat_zipfian,20260521,middle,A_family_4,1,0,0.0,0.9740366180837252,0.0
flat_zipfian,20260521,middle,A_family_5,1,0,0.0,0.5585064616328358,0.0
flat_zipfian,20260521,middle,A_family_6,1,0,0.0,1.597937801926188,0.0
flat_zipfian,20260521,middle,A_family_7,1,0,0.0,1.2268911565291394,0.0
flat_zipfian,20260521,middle,C_family_0,1,1,0.9954939531113876,0.9954939531113876,1.0
flat_zipfian,20260521,middle,C_family_1,1,1,0.2067961674547405,0.2067961674547405,1.0
flat_zipfian,20260521,middle,C_family_2,1,1,7.4375643520094545,7.4375643520094545,1.0
flat_zipfian,20260521,middle,C_family_3,1,1,1.3388367226004143,1.3388367226004143,1.0
flat_zipfian,20260521,middle,C_family_4,1,1,0.8850160763565025,0.8850160763565025,1.0
flat_zipfian,20260521,middle,C_family_5,1,1,0.20268448055867339,0.20268448055867339,1.0
flat_zipfian,20260521,middle,C_family_6,1,1,0.3818307132642076,0.3818307132642076,1.0
flat_zipfian,20260521,middle,C_family_7,1,1,2.2303920814853577,2.2303920814853577,1.0
flat_zipfian,20260521,middle,r_family_0,3,1,0.019330277164044674,0.6497767551821502,0.029749105381010235
flat_zipfian,20260521,middle,r_family_1,1,1,0.4103552897240661,0.4103552897240661,1.0
flat_zipfian,20260521,middle,r_family_2,1,1,4.211568158963928,4.211568158963928,1.0
flat_zipfian,20260521,middle,r_family_3,1,1,0.7900986666102956,0.7900986666102956,1.0
flat_zipfian,20260521,middle,r_family_4,1,1,1.4557685926320119,1.4557685926320119,1.0
flat_zipfian,20260521,middle,r_family_5,1,1,0.2769220502426227,0.2769220502426227,1.0
flat_zipfian,20260521,middle,r_family_6,1,1,1.5737604762337771,1.5737604762337771,1.0
flat_zipfian,20260521,middle,r_family_7,1,1,1.2777820512310427,1.2777820512310427,1.0
flat_zipfian,20260521,tail,A_family_0,3,0,0.01964537863265529,0.1568355645686097,0.12526099349144226
flat_zipfian,20260521,tail,A_family_1,0,0,1.3681071264351583,1.3681071264351583,1.0
flat_zipfian,20260521,tail,A_family_2,1,0,0.0,0.7202253396135347,0.0
flat_zipfian,20260521,tail,A_family_3,1,0,0.0,0.2207331271492876,0.0
flat_zipfian,20260521,tail,A_family_4,1,0,0.0,1.266869707418664,0.0
flat_zipfian,20260521,tail,A_family_5,1,0,0.0,0.5239881440793397,0.0
flat_zipfian,20260521,tail,A_family_6,0,0,1.9330918517771352,1.9330918517771352,1.0
flat_zipfian,20260521,tail,A_family_7,1,0,0.0,1.8891217894815782,0.0
flat_zipfian,20260521,tail,C_family_0,3,3,0.09569908879590608,0.09569908879590608,1.0
flat_zipfian,20260521,tail,C_family_1,1,1,0.13614401062538187,0.13614401062538187,1.0
flat_zipfian,20260521,tail,C_family_2,1,1,6.764800066986936,6.764800066986936,1.0
flat_zipfian,20260521,tail,C_family_3,1,1,1.3568504758004565,1.3568504758004565,1.0
flat_zipfian,20260521,tail,C_family_4,1,1,0.6995421493799465,0.6995421493799465,1.0
flat_zipfian,20260521,tail,C_family_5,1,1,0.21272873756970512,0.21272873756970512,1.0
flat_zipfian,20260521,tail,C_family_6,1,1,0.6134896744115395,0.6134896744115395,1.0
flat_zipfian,20260521,tail,C_family_7,3,1,0.0,3.050196183641674,0.0
flat_zipfian,20260521,tail,r_family_0,1,3,0.0,0.02090366724708777,0.0
flat_zipfian,20260521,tail,r_family_1,1,1,0.7413437234317826,0.7413437234317826,1.0
flat_zipfian,20260521,tail,r_family_2,1,1,4.530927747729341,4.530927747729341,1.0
flat_zipfian,20260521,tail,r_family_3,1,1,0.8131412138761032,0.8131412138761032,1.0
flat_zipfian,20260521,tail,r_family_4,1,1,1.4424250089505222,1.4424250089505222,1.0
flat_zipfian,20260521,tail,r_family_5,1,1,0.2970136901882749,0.2970136901882749,1.0
flat_zipfian,20260521,tail,r_family_6,1,1,1.8901029855405795,1.8901029855405795,1.0
flat_zipfian,20260521,tail,r_family_7,1,1,1.657794499487257,1.657794499487257,1.0
flat_zipfian,20260522,head,A_family_0,0,3,0.0,0.21770149729672994,0.0
flat_zipfian,20260522,head,A_family_1,0,3,0.0,0.10564620359885643,0.0
flat_zipfian,20260522,head,A_family_2,0,3,0.0,0.1814129827768435,0.0
flat_zipfian,20260522,head,A_family_3,0,3,0.0,1.8168752550967233,0.0
flat_zipfian,20260522,head,A_family_4,0,3,0.0,0.157645072348411,0.0
flat_zipfian,20260522,head,A_family_5,0,3,0.0,0.7261843417133302,0.0
flat_zipfian,20260522,head,A_family_6,0,3,0.0,0.0851704386465523,0.0
flat_zipfian,20260522,head,A_family_7,3,3,0.18763847600105993,0.18763847600105993,1.0
flat_zipfian,20260522,head,C_family_0,0,0,0.1534390759170492,0.1534390759170492,1.0
flat_zipfian,20260522,head,C_family_1,0,0,0.11726428591282456,0.11726428591282456,1.0
flat_zipfian,20260522,head,C_family_2,0,0,0.13255735621472317,0.13255735621472317,1.0
flat_zipfian,20260522,head,C_family_3,0,0,0.021592128610185075,0.021592128610185075,1.0
flat_zipfian,20260522,head,C_family_4,0,0,0.08038633692922303,0.08038633692922303,1.0
flat_zipfian,20260522,head,C_family_5,0,0,0.4038439364655157,0.4038439364655157,1.0
flat_zipfian,20260522,head,C_family_6,0,0,0.18024879760559998,0.18024879760559998,1.0
flat_zipfian,20260522,head,C_family_7,0,0,0.07025850228819763,0.07025850228819763,1.0
flat_zipfian,20260522,head,r_family_0,0,0,0.44901100737721816,0.44901100737721816,1.0
flat_zipfian,20260522,head,r_family_1,0,0,0.006458000801406646,0.006458000801406646,1.0
flat_zipfian,20260522,head,r_family_2,0,0,0.1949674769948615,0.1949674769948615,1.0
flat_zipfian,20260522,head,r_family_3,0,0,0.4391680234105782,0.4391680234105782,1.0
flat_zipfian,20260522,head,r_family_4,0,0,0.34623276171502465,0.34623276171502465,1.0
flat_zipfian,20260522,head,r_family_5,0,0,0.20794130258824833,0.20794130258824833,1.0
flat_zipfian,20260522,head,r_family_6,0,0,0.19922965844307328,0.19922965844307328,1.0
flat_zipfian,20260522,head,r_family_7,0,0,0.2525066527268791,0.2525066527268791,1.0
flat_zipfian,20260522,middle,A_family_0,0,3,0.0,1.0484239416170262,0.0
flat_zipfian,20260522,middle,A_family_1,0,3,0.0,0.15767306377347268,0.0
flat_zipfian,20260522,middle,A_family_2,0,3,0.0,0.24684445667359492,0.0
flat_zipfian,20260522,middle,A_family_3,0,3,0.0,1.5348183870343444,0.0
flat_zipfian,20260522,middle,A_family_4,0,3,0.0,0.41002719837888435,0.0
flat_zipfian,20260522,middle,A_family_5,0,3,0.0,1.3215952539179245,0.0
flat_zipfian,20260522,middle,A_family_6,0,3,0.0,0.11666744589092559,0.0
flat_zipfian,20260522,middle,A_family_7,0,3,0.0,0.39722337117806694,0.0
flat_zipfian,20260522,middle,C_family_0,0,0,0.7930016318444661,0.7930016318444661,1.0
flat_zipfian,20260522,middle,C_family_1,0,0,0.18938779152570837,0.18938779152570837,1.0
flat_zipfian,20260522,middle,C_family_2,0,0,0.2462498650371951,0.2462498650371951,1.0
flat_zipfian,20260522,middle,C_family_3,0,0,0.1844639720826914,0.1844639720826914,1.0
flat_zipfian,20260522,middle,C_family_4,0,0,0.20702501687628683,0.20702501687628683,1.0
flat_zipfian,20260522,middle,C_family_5,0,0,0.9494088963225902,0.9494088963225902,1.0
flat_zipfian,20260522,middle,C_family_6,0,0,0.21754798777692486,0.21754798777692486,1.0
flat_zipfian,20260522,middle,C_family_7,0,0,0.19000703937247937,0.19000703937247937,1.0
flat_zipfian,20260522,middle,r_family_0,0,0,0.692073824076336,0.692073824076336,1.0
flat_zipfian,20260522,middle,r_family_1,0,0,0.011046500243537594,0.011046500243537594,1.0
flat_zipfian,20260522,middle,r_family_2,0,0,0.41377250068702176,0.41377250068702176,1.0
flat_zipfian,20260522,middle,r_family_3,0,0,0.5104720470999382,0.5104720470999382,1.0
flat_zipfian,20260522,middle,r_family_4,0,0,0.41731450150715926,0.41731450150715926,1.0
flat_zipfian,20260522,middle,r_family_5,0,0,0.7162314462890814,0.7162314462890814,1.0
flat_zipfian,20260522,middle,r_family_6,0,0,0.7755534210203526,0.7755534210203526,1.0
flat_zipfian,20260522,middle,r_family_7,0,0,0.657987065639342,0.657987065639342,1.0
flat_zipfian,20260522,tail,A_family_0,0,3,0.0,0.5651118792920897,0.0
flat_zipfian,20260522,tail,A_family_1,0,3,0.0,0.049546919824933866,0.0
flat_zipfian,20260522,tail,A_family_2,0,3,0.0,0.7180873639820977,0.0
flat_zipfian,20260522,tail,A_family_3,0,3,0.0,2.616710610131122,0.0
flat_zipfian,20260522,tail,A_family_4,0,3,0.0,0.5704039592067905,0.0
flat_zipfian,20260522,tail,A_family_5,0,3,0.0,1.4173461271687606,0.0
flat_zipfian,20260522,tail,A_family_6,0,3,0.0,0.15629959952154118,0.0
flat_zipfian,20260522,tail,A_family_7,0,3,0.0,0.9609819394948621,0.0
flat_zipfian,20260522,tail,C_family_0,0,0,0.7762370826324816,0.7762370826324816,1.0
flat_zipfian,20260522,tail,C_family_1,0,0,0.02481108354065024,0.02481108354065024,1.0
flat_zipfian,20260522,tail,C_family_2,0,0,0.6661212779945345,0.6661212779945345,1.0
flat_zipfian,20260522,tail,C_family_3,0,0,0.3920329972327939,0.3920329972327939,1.0
flat_zipfian,20260522,tail,C_family_4,0,0,0.3200847154002986,0.3200847154002986,1.0
flat_zipfian,20260522,tail,C_family_5,0,0,1.2416390159317718,1.2416390159317718,1.0
flat_zipfian,20260522,tail,C_family_6,0,0,0.17858351662046817,0.17858351662046817,1.0
flat_zipfian,20260522,tail,C_family_7,0,0,0.5485667059620027,0.5485667059620027,1.0
flat_zipfian,20260522,tail,r_family_0,0,0,1.1609721767308656,1.1609721767308656,1.0
flat_zipfian,20260522,tail,r_family_1,0,0,0.0077649398711704025,0.0077649398711704025,1.0
flat_zipfian,20260522,tail,r_family_2,0,0,1.2518204751468147,1.2518204751468147,1.0
flat_zipfian,20260522,tail,r_family_3,0,0,0.49790516274758073,0.49790516274758073,1.0
flat_zipfian,20260522,tail,r_family_4,0,0,0.8350152113416698,0.8350152113416698,1.0
flat_zipfian,20260522,tail,r_family_5,0,0,0.8756472458808275,0.8756472458808275,1.0
flat_zipfian,20260522,tail,r_family_6,0,0,0.9602951349649326,0.9602951349649326,1.0
flat_zipfian,20260522,tail,r_family_7,0,0,0.9263676817766585,0.9263676817766585,1.0
flat_zipfian,20260523,head,A_family_0,2,2,0.17126981598630664,0.17126981598630664,1.0
flat_zipfian,20260523,head,A_family_1,2,2,0.023299220288511908,0.023299220288511908,1.0
flat_zipfian,20260523,head,A_family_2,2,2,0.2098015582038594,0.2098015582038594,1.0
flat_zipfian,20260523,head,A_family_3,3,2,0.0,0.03976017903429844,0.0
flat_zipfian,20260523,head,A_family_4,2,2,0.040808249956171494,0.040808249956171494,1.0
flat_zipfian,20260523,head,A_family_5,2,2,0.8634925532072277,0.8634925532072277,1.0
flat_zipfian,20260523,head,A_family_6,2,2,0.8876857700258067,0.8876857700258067,1.0
flat_zipfian,20260523,head,A_family_7,2,2,1.200559161164468,1.200559161164468,1.0
flat_zipfian,20260523,head,C_family_0,1,1,0.05900155022936815,0.05900155022936815,1.0
flat_zipfian,20260523,head,C_family_1,1,1,0.018248341878764524,0.018248341878764524,1.0
flat_zipfian,20260523,head,C_family_2,1,1,0.07549826182609347,0.07549826182609347,1.0
flat_zipfian,20260523,head,C_family_3,1,1,0.16117767782513207,0.16117767782513207,1.0
flat_zipfian,20260523,head,C_family_4,1,1,0.12768166896663996,0.12768166896663996,1.0
flat_zipfian,20260523,head,C_family_5,2,1,0.0,0.11724467095094346,0.0
flat_zipfian,20260523,head,C_family_6,1,1,0.026657884975065826,0.026657884975065826,1.0
flat_zipfian,20260523,head,C_family_7,1,1,0.23037070875701224,0.23037070875701224,1.0
flat_zipfian,20260523,head,r_family_0,1,1,0.6653712576617181,0.6653712576617181,1.0
flat_zipfian,20260523,head,r_family_1,1,1,0.7919025125750826,0.7919025125750826,1.0
flat_zipfian,20260523,head,r_family_2,1,1,0.730400370074373,0.730400370074373,1.0
flat_zipfian,20260523,head,r_family_3,1,1,0.1572828234748158,0.1572828234748158,1.0
flat_zipfian,20260523,head,r_family_4,1,1,0.14603536061864966,0.14603536061864966,1.0
flat_zipfian,20260523,head,r_family_5,1,1,0.770610821267231,0.770610821267231,1.0
flat_zipfian,20260523,head,r_family_6,1,1,0.4754643063837041,0.4754643063837041,1.0
flat_zipfian,20260523,head,r_family_7,1,1,0.38400577111436485,0.38400577111436485,1.0
flat_zipfian,20260523,middle,A_family_0,2,2,0.2596654218104959,0.2596654218104959,1.0
flat_zipfian,20260523,middle,A_family_1,2,2,0.09719536791787202,0.09719536791787202,1.0
flat_zipfian,20260523,middle,A_family_2,2,2,0.22412919120082128,0.22412919120082128,1.0
flat_zipfian,20260523,middle,A_family_3,1,2,0.0,0.060281585624882915,0.0
flat_zipfian,20260523,middle,A_family_4,2,2,0.07341781741949185,0.07341781741949185,1.0
flat_zipfian,20260523,middle,A_family_5,2,2,1.0530599988154183,1.0530599988154183,1.0
flat_zipfian,20260523,middle,A_family_6,2,2,0.8453454646957349,0.8453454646957349,1.0
flat_zipfian,20260523,middle,A_family_7,2,2,1.5313493825779005,1.5313493825779005,1.0
flat_zipfian,20260523,middle,C_family_0,1,1,0.07929781641178124,0.07929781641178124,1.0
flat_zipfian,20260523,middle,C_family_1,1,1,0.08411028360205819,0.08411028360205819,1.0
flat_zipfian,20260523,middle,C_family_2,1,1,0.09248710089832457,0.09248710089832457,1.0
flat_zipfian,20260523,middle,C_family_3,1,1,0.20160329034418586,0.20160329034418586,1.0
flat_zipfian,20260523,middle,C_family_4,1,1,0.28798287522598304,0.28798287522598304,1.0
flat_zipfian,20260523,middle,C_family_5,1,1,0.3684695410217197,0.3684695410217197,1.0
flat_zipfian,20260523,middle,C_family_6,1,1,0.09114071636273972,0.09114071636273972,1.0
flat_zipfian,20260523,middle,C_family_7,1,1,0.3994896117613583,0.3994896117613583,1.0
flat_zipfian,20260523,middle,r_family_0,1,1,0.39814580884588696,0.39814580884588696,1.0
flat_zipfian,20260523,middle,r_family_1,1,1,1.4190759451124297,1.4190759451124297,1.0
flat_zipfian,20260523,middle,r_family_2,1,1,1.0702295416470708,1.0702295416470708,1.0
flat_zipfian,20260523,middle,r_family_3,1,1,0.25787986786175077,0.25787986786175077,1.0
flat_zipfian,20260523,middle,r_family_4,1,1,0.2431243411441149,0.2431243411441149,1.0
flat_zipfian,20260523,middle,r_family_5,1,1,0.524757348311444,0.524757348311444,1.0
flat_zipfian,20260523,middle,r_family_6,1,1,0.3629546430559761,0.3629546430559761,1.0
flat_zipfian,20260523,middle,r_family_7,1,1,1.3903205025711334,1.3903205025711334,1.0
flat_zipfian,20260523,tail,A_family_0,2,2,0.2500215281634155,0.2500215281634155,1.0
flat_zipfian,20260523,tail,A_family_1,1,2,0.0,0.12397446316754213,0.0
flat_zipfian,20260523,tail,A_family_2,2,2,0.08719154331386865,0.08719154331386865,1.0
flat_zipfian,20260523,tail,A_family_3,2,2,0.12258042194298463,0.12258042194298463,1.0
flat_zipfian,20260523,tail,A_family_4,2,2,0.09952514730927457,0.09952514730927457,1.0
flat_zipfian,20260523,tail,A_family_5,2,2,1.3990141366618143,1.3990141366618143,1.0
flat_zipfian,20260523,tail,A_family_6,2,2,0.8960668858259547,0.8960668858259547,1.0
flat_zipfian,20260523,tail,A_family_7,2,2,1.0603848450846272,1.0603848450846272,1.0
flat_zipfian,20260523,tail,C_family_0,1,1,0.12313063046894968,0.12313063046894968,1.0
flat_zipfian,20260523,tail,C_family_1,1,1,0.08874211958876306,0.08874211958876306,1.0
flat_zipfian,20260523,tail,C_family_2,1,1,0.05983328250840714,0.05983328250840714,1.0
flat_zipfian,20260523,tail,C_family_3,1,1,0.7018994539588068,0.7018994539588068,1.0
flat_zipfian,20260523,tail,C_family_4,1,1,0.3392614694676013,0.3392614694676013,1.0
flat_zipfian,20260523,tail,C_family_5,1,1,0.5290152178058634,0.5290152178058634,1.0
flat_zipfian,20260523,tail,C_family_6,1,1,0.05825795494577808,0.05825795494577808,1.0
flat_zipfian,20260523,tail,C_family_7,1,1,0.3282513989264165,0.3282513989264165,1.0
flat_zipfian,20260523,tail,r_family_0,1,1,0.5142427798109566,0.5142427798109566,1.0
flat_zipfian,20260523,tail,r_family_1,1,1,1.277610826053812,1.277610826053812,1.0
flat_zipfian,20260523,tail,r_family_2,1,1,0.8026961649502482,0.8026961649502482,1.0
flat_zipfian,20260523,tail,r_family_3,1,1,0.7398632535211316,0.7398632535211316,1.0
flat_zipfian,20260523,tail,r_family_4,1,1,0.28934852770908037,0.28934852770908037,1.0
flat_zipfian,20260523,tail,r_family_5,1,1,0.474383714171078,0.474383714171078,1.0
flat_zipfian,20260523,tail,r_family_6,1,1,0.35803003606512596,0.35803003606512596,1.0
flat_zipfian,20260523,tail,r_family_7,1,1,2.5668044687718066,2.5668044687718066,1.0
flat_zipfian,20260524,head,A_family_0,1,1,0.4625718212816234,0.4625718212816234,1.0
flat_zipfian,20260524,head,A_family_1,1,1,0.5359358822691622,0.5359358822691622,1.0
flat_zipfian,20260524,head,A_family_2,1,3,0.0,0.04106352594681084,0.0
flat_zipfian,20260524,head,A_family_3,1,1,0.200667894971654,0.200667894971654,1.0
flat_zipfian,20260524,head,A_family_4,1,1,0.1092386737933945,0.1092386737933945,1.0
flat_zipfian,20260524,head,A_family_5,1,1,0.22315432020332082,0.22315432020332082,1.0
flat_zipfian,20260524,head,A_family_6,1,1,1.8565468931677362,1.8565468931677362,1.0
flat_zipfian,20260524,head,A_family_7,1,1,1.1656812643062344,1.1656812643062344,1.0
flat_zipfian,20260524,head,C_family_0,1,1,0.47801149345135246,0.47801149345135246,1.0
flat_zipfian,20260524,head,C_family_1,1,1,0.1126102477949947,0.1126102477949947,1.0
flat_zipfian,20260524,head,C_family_2,3,3,0.11039099498642221,0.11039099498642221,1.0
flat_zipfian,20260524,head,C_family_3,1,1,0.402282913733264,0.402282913733264,1.0
flat_zipfian,20260524,head,C_family_4,1,1,0.04724562156722338,0.04724562156722338,1.0
flat_zipfian,20260524,head,C_family_5,1,1,0.072007446976689,0.072007446976689,1.0
flat_zipfian,20260524,head,C_family_6,1,1,0.5709952314694723,0.5709952314694723,1.0
flat_zipfian,20260524,head,C_family_7,1,1,0.4193200152640202,0.4193200152640202,1.0
flat_zipfian,20260524,head,r_family_0,1,1,0.022169806319349544,0.022169806319349544,1.0
flat_zipfian,20260524,head,r_family_1,1,1,0.44731201119248,0.44731201119248,1.0
flat_zipfian,20260524,head,r_family_2,1,3,0.0,0.18553702698409325,0.0
flat_zipfian,20260524,head,r_family_3,1,1,0.06658299971483454,0.06658299971483454,1.0
flat_zipfian,20260524,head,r_family_4,1,1,0.23791655857591348,0.23791655857591348,1.0
flat_zipfian,20260524,head,r_family_5,1,1,0.07663048467899596,0.07663048467899596,1.0
flat_zipfian,20260524,head,r_family_6,1,1,0.9257205101894215,0.9257205101894215,1.0
flat_zipfian,20260524,head,r_family_7,1,1,0.3318410221387846,0.3318410221387846,1.0
flat_zipfian,20260524,middle,A_family_0,1,1,0.12974840578954172,0.12974840578954172,1.0
flat_zipfian,20260524,middle,A_family_1,1,1,0.30688517039804236,0.30688517039804236,1.0
flat_zipfian,20260524,middle,A_family_2,1,3,0.0,0.11461410612234128,0.0
flat_zipfian,20260524,middle,A_family_3,1,1,0.331351385359388,0.331351385359388,1.0
flat_zipfian,20260524,middle,A_family_4,1,1,0.11144697928042058,0.11144697928042058,1.0
flat_zipfian,20260524,middle,A_family_5,1,1,0.33047109813984815,0.33047109813984815,1.0
flat_zipfian,20260524,middle,A_family_6,1,1,2.3248157589744856,2.3248157589744856,1.0
flat_zipfian,20260524,middle,A_family_7,1,1,1.770521191162819,1.770521191162819,1.0
flat_zipfian,20260524,middle,C_family_0,1,1,0.23146156525945116,0.23146156525945116,1.0
flat_zipfian,20260524,middle,C_family_1,1,1,0.08030714462559747,0.08030714462559747,1.0
flat_zipfian,20260524,middle,C_family_2,1,3,0.0,0.13870544650065617,0.0
flat_zipfian,20260524,middle,C_family_3,1,1,0.5041043616329262,0.5041043616329262,1.0
flat_zipfian,20260524,middle,C_family_4,1,1,0.15516893356561923,0.15516893356561923,1.0
flat_zipfian,20260524,middle,C_family_5,1,1,0.16724710961534583,0.16724710961534583,1.0
flat_zipfian,20260524,middle,C_family_6,1,1,0.5885281886500403,0.5885281886500403,1.0
flat_zipfian,20260524,middle,C_family_7,1,1,0.386988480978592,0.386988480978592,1.0
flat_zipfian,20260524,middle,r_family_0,1,1,0.06395195615762836,0.06395195615762836,1.0
flat_zipfian,20260524,middle,r_family_1,1,1,0.42012770744258887,0.42012770744258887,1.0
flat_zipfian,20260524,middle,r_family_2,1,3,0.0,0.12538734227079357,0.0
flat_zipfian,20260524,middle,r_family_3,1,1,0.16940472937191467,0.16940472937191467,1.0
flat_zipfian,20260524,middle,r_family_4,1,1,0.5545027394715968,0.5545027394715968,1.0
flat_zipfian,20260524,middle,r_family_5,1,1,0.155166863013316,0.155166863013316,1.0
flat_zipfian,20260524,middle,r_family_6,1,1,0.7988824084071287,0.7988824084071287,1.0
flat_zipfian,20260524,middle,r_family_7,1,1,0.6491422617200442,0.6491422617200442,1.0
flat_zipfian,20260524,tail,A_family_0,1,1,0.06385157980851848,0.06385157980851848,1.0
flat_zipfian,20260524,tail,A_family_1,1,1,1.0166072545168088,1.0166072545168088,1.0
flat_zipfian,20260524,tail,A_family_2,1,3,0.0,0.15002947486088186,0.0
flat_zipfian,20260524,tail,A_family_3,1,1,0.38675447679755354,0.38675447679755354,1.0
flat_zipfian,20260524,tail,A_family_4,1,1,0.43254234759660903,0.43254234759660903,1.0
flat_zipfian,20260524,tail,A_family_5,1,1,0.4359515190444654,0.4359515190444654,1.0
flat_zipfian,20260524,tail,A_family_6,1,1,2.5070172359531475,2.5070172359531475,1.0
flat_zipfian,20260524,tail,A_family_7,1,1,1.8292672304778534,1.8292672304778534,1.0
flat_zipfian,20260524,tail,C_family_0,1,1,0.1747555289475713,0.1747555289475713,1.0
flat_zipfian,20260524,tail,C_family_1,1,1,0.23226809409849616,0.23226809409849616,1.0
flat_zipfian,20260524,tail,C_family_2,1,3,0.0,0.08419591082444336,0.0
flat_zipfian,20260524,tail,C_family_3,1,1,0.5844794883111415,0.5844794883111415,1.0
flat_zipfian,20260524,tail,C_family_4,1,1,0.2514343035327329,0.2514343035327329,1.0
flat_zipfian,20260524,tail,C_family_5,1,1,0.15329062478849664,0.15329062478849664,1.0
flat_zipfian,20260524,tail,C_family_6,1,1,0.607107401114869,0.607107401114869,1.0
flat_zipfian,20260524,tail,C_family_7,1,1,0.7911702243472973,0.7911702243472973,1.0
flat_zipfian,20260524,tail,r_family_0,1,1,0.05490032048085898,0.05490032048085898,1.0
flat_zipfian,20260524,tail,r_family_1,1,1,1.101764974331066,1.101764974331066,1.0
flat_zipfian,20260524,tail,r_family_2,1,3,0.0,0.1419956356282152,0.0
flat_zipfian,20260524,tail,r_family_3,1,1,0.13967753998925522,0.13967753998925522,1.0
flat_zipfian,20260524,tail,r_family_4,1,1,0.4791162639545898,0.4791162639545898,1.0
flat_zipfian,20260524,tail,r_family_5,1,1,0.1298537422165585,0.1298537422165585,1.0
flat_zipfian,20260524,tail,r_family_6,1,1,0.6225742629758315,0.6225742629758315,1.0
flat_zipfian,20260524,tail,r_family_7,1,1,0.5811882740708825,0.5811882740708825,1.0
