mode,loss,ppl,token_count,seconds,top_fraction,sign_xnor_candidate_fraction,recent_window_tokens,qabs_dim_count,qabs_candidate_fraction,kdom_key_dim_count,max_heads_per_token,limit_strategy,protected_sink_tokens,protected_recent_fraction,protected_recent_tokens,always_keep_self,qabs_fast_path,qabs_cuda_final_kernel,qabs_cuda_candidate_kernel,qabs_cuda_reuse_select_kernel,qabs_profile,qabs_candidate_selection,qabs_threshold_sample_size,lagged_refresh_fraction,full_head_map_path,full_layer_map_path,layer_budget_map_path,adaptive_low_tokens,adaptive_high_tokens,adaptive_low_fraction,adaptive_mean_margin,adaptive_margin_threshold,reuse_prefill_cache,shared_prefill_seconds
qabs8cand3reuse,0.03763454398291799,1.038351691656347,32,2.371864300002926,,,,8,0.03,,,qabs_reuse_rerank,10,,10,True,True,False,False,False,,topk,,,,,,,,,,,True,1.9612673000010545
qabs8cand3top2attn,0.05401351591589787,1.0554988680926027,32,0.6540638000005856,0.02,,,8,0.03,,,qabs_candidate_top2_attention,10,,10,True,True,False,False,,,,,,,,,,,,,,True,1.9612673000010545
qabs8cand3top2globalattn,0.05634308707813318,1.057960594087131,32,1.3302474000010989,0.02,,,8,0.03,,,qabs_candidate_top2_global_attention,10,,10,True,True,False,False,,,,,,,,,,,,,,True,1.9612673000010545
qabs8cand3sharedtop2attn,0.13757581006733233,1.1474886938698967,32,0.6673676999998861,0.02,,,8,0.03,,,qabs_shared_candidate_top2_attention,10,,10,True,True,False,False,,,,,,,,,,,,,,True,1.9612673000010545
qabs8cand3sharedr2attn,1.0098030065039438,2.745060202744192,32,0.9541873999987729,0.02,,,8,0.03,,,qabs_shared_reuse_attention,10,,10,True,True,False,False,,,,,,,,,,,,,,True,1.9612673000010545
qabs8cand3sharedr4attn,1.4578392669263849,4.2966655437046155,32,1.2807127999985823,0.02,,,8,0.03,,,qabs_shared_reuse_attention,10,,10,True,True,False,False,,,,,,,,,,,,,,True,1.9612673000010545
qabs8cand3sharedr8attn,2.1252157120670745,8.374703817968399,32,1.0888777000000118,0.02,,,8,0.03,,,qabs_shared_reuse_attention,10,,10,True,True,False,False,,,,,,,,,,,,,,True,1.9612673000010545
baseline,0.0013716815038229413,1.0013726226891833,32,0.40969809999660356,,,,,,,,,10,,10,,,,,,,,,,,,,,,,,,True,1.9612673000010545
