benchmark,task,method,samples,exact_accuracy,avg_rouge_l,avg_score,avg_prompt_tokens,token_ratio_vs_full_raw,avg_seconds,speedup_vs_full_raw
ruler_4096,niah_multivalue,recent_plus_prefix_to_farthest_top3,1,1,0.16666666666666669,1.0,2613,0.6810007818608288,4.4364126599393785,1.0826114694730848
ruler_4096,niah_multivalue,recent_plus_retrieval_raw_k2,1,1,0.16666666666666669,1.0,3091,0.8055772739119104,4.563290810678154,1.0525104421850782
ruler_4096,niah_multivalue,recent_plus_retrieval_raw_k3,1,1,0.16666666666666669,1.0,3091,0.8055772739119104,4.560563516803086,1.053139861175043
ruler_4096,niah_multivalue,recent_plus_span_top2_b0_a0,1,1,0.16666666666666669,1.0,2613,0.6810007818608288,4.413082304410636,1.0883348411983431
ruler_4096,niah_multivalue,recent_plus_span_top2_b1_a0,1,1,0.16666666666666669,1.0,2613,0.6810007818608288,4.408885614946485,1.0893707953510303
ruler_4096,niah_multivalue,recent_plus_span_top3_b0_a0,1,1,0.16666666666666669,1.0,2613,0.6810007818608288,4.4110343446955085,1.0888401344554732
ruler_4096,niah_single_1,full_raw,1,1,0.05555555555555556,1.0,3675,1.0,4.727185782045126,1.0
ruler_4096,niah_single_1,recent_plus_full_old_raw,1,1,0.05555555555555556,1.0,3683,1.0021768707482994,4.7391914539039135,0.9974667257114296
ruler_4096,niah_single_1,recent_plus_kv_safe_rule_v0,1,1,0.05714285714285715,1.0,2611,0.7104761904761905,4.415653454139829,1.0705518064632598
ruler_4096,niah_single_1,recent_plus_prefix_to_farthest_top2,1,1,0.05714285714285715,1.0,3642,0.9910204081632653,4.742116233799607,0.9968515213422937
ruler_4096,niah_single_1,recent_plus_prefix_to_farthest_top3,1,1,0.05714285714285715,1.0,3642,0.9910204081632653,4.741133843082935,0.9970580748193477
ruler_4096,niah_single_1,recent_plus_retrieval_raw_k2,1,1,0.06451612903225806,1.0,2858,0.7776870748299319,4.469329185318202,1.0576946978025217
ruler_4096,niah_single_1,recent_plus_retrieval_raw_k3,1,1,0.06451612903225806,1.0,2858,0.7776870748299319,4.47330333897844,1.0567550250515014
ruler_4096,niah_single_1,recent_plus_span_top2_b0_a0,1,1,0.05714285714285715,1.0,2611,0.7104761904761905,4.411627296824008,1.0715288178238205
ruler_4096,niah_single_1,recent_plus_span_top2_b1_a0,1,1,0.05714285714285715,1.0,3642,0.9910204081632653,4.746944324113429,0.9958376292791273
ruler_4096,niah_single_1,recent_plus_span_top3_b0_a0,1,1,0.05714285714285715,1.0,2611,0.7104761904761905,4.40590859297663,1.0729196219777772
ruler_4096,niah_single_2,full_raw,1,1,0.05405405405405406,1.0,3779,1.0,4.800011896993965,1.0
ruler_4096,niah_single_2,recent_plus_full_old_raw,1,1,0.05555555555555556,1.0,3786,1.0018523418893888,4.7985056191682816,1.0003139056083765
ruler_4096,niah_single_2,recent_plus_kv_safe_rule_v0,1,1,0.052631578947368425,1.0,2617,0.6925112463614713,4.409527003765106,1.0885548252443948
ruler_4096,niah_single_2,recent_plus_prefix_to_farthest_top2,1,1,0.05,1.0,3649,0.9655993649113522,4.848384656012058,0.9900229122790184
ruler_4096,niah_single_2,recent_plus_prefix_to_farthest_top3,1,1,0.05,1.0,3649,0.9655993649113522,4.7685140068642795,1.0066053890340563
ruler_4096,niah_single_2,recent_plus_retrieval_raw_k2,1,1,0.05,1.0,3037,0.803651759724795,4.563494876027107,1.051828045695707
ruler_4096,niah_single_2,recent_plus_retrieval_raw_k3,1,1,0.05128205128205127,1.0,4068,1.0764752580047632,4.877356729004532,0.9841420596630517
ruler_4096,niah_single_2,recent_plus_span_top2_b0_a0,1,1,0.052631578947368425,1.0,2617,0.6925112463614713,4.412006166297942,1.087943152405336
