benchmark,task,method,samples,exact_accuracy,avg_rouge_l,avg_score,avg_prompt_tokens,token_ratio_vs_full_raw,avg_seconds,speedup_vs_full_raw
__overall__,__overall__,full_raw,80,1,0.08486282707555584,1.0,8163.6125,1.0,6.42590198967955,1.0
__overall__,__overall__,recent_plus_retrieval_raw_k2,80,1,0.08810172890644545,1.0,3292.4625,0.40330950299270085,4.710333454003558,1.3642138189214272
__overall__,__overall__,recent_plus_span_top3_b0_a0,80,1,0.08544690070999174,1.0,3021,0.3700567610233827,4.611013004306005,1.3935987566460357
__overall__,__overall__,router_safe_v5,80,1,0.0854308750689661,1.0,2995.2,0.3668963954376815,4.6053822471760215,1.3953026360884278
ruler_8192,cwe,full_raw,10,1,0.08698655289959638,1.0,11012.2,1.0,7.59068823796697,1.0
ruler_8192,cwe,recent_plus_retrieval_raw_k2,10,1,0.083299729256251,1.0,3759.1,0.3413577668404133,4.906708925636485,1.5470019422402006
ruler_8192,cwe,recent_plus_span_top3_b0_a0,10,1,0.08897270845096932,1.0,3541.8,0.321625106699842,4.770517358463257,1.5911666738829735
ruler_8192,cwe,router_safe_v5,10,1,0.08897270845096932,1.0,3541.8,0.321625106699842,4.812506062909961,1.5772838805271314
ruler_8192,fwe,full_raw,10,1,0.061519251884527025,1.0,7783.1,1.0,6.195948700234294,1.0
ruler_8192,fwe,recent_plus_retrieval_raw_k2,10,1,0.10656002751977983,1.0,2636.6,0.33875962020274697,4.558046287950129,1.3593430844733199
ruler_8192,fwe,recent_plus_span_top3_b0_a0,10,1,0.09581671982987772,1.0,1581.9,0.2032480631110997,4.09719843599014,1.5122403264163515
ruler_8192,fwe,router_safe_v5,10,1,0.09581671982987772,1.0,1581.9,0.2032480631110997,4.0906289463862775,1.5146689620205929
ruler_8192,niah_multikey_1,full_raw,10,1,0.053708309234625023,1.0,7535.5,1.0,6.157744432426989,1.0
ruler_8192,niah_multikey_1,recent_plus_retrieval_raw_k2,10,1,0.05273230005428148,1.0,3754.2,0.49820184460221617,4.821288993209601,1.2771987825454312
ruler_8192,niah_multikey_1,recent_plus_span_top3_b0_a0,10,1,0.05216612216612217,1.0,3592.7,0.4767699555437595,4.781181574007496,1.287912692105873
ruler_8192,niah_multikey_1,router_safe_v5,10,1,0.05216612216612217,1.0,3592.7,0.4767699555437595,4.78678888711147,1.2864040127206875
ruler_8192,niah_multiquery,full_raw,10,1,0.1425865800865801,1.0,7567.9,1.0,6.1708819208201025,1.0
ruler_8192,niah_multiquery,recent_plus_retrieval_raw_k2,10,1,0.1706993006993007,1.0,3785.3,0.5001783850209438,4.933654006617144,1.250773141477606
ruler_8192,niah_multiquery,recent_plus_span_top3_b0_a0,10,1,0.1599034299034299,1.0,3660.8,0.483727321978356,4.792815072229132,1.287527648745695
ruler_8192,niah_multiquery,router_safe_v5,10,1,0.1599034299034299,1.0,3660.8,0.483727321978356,4.790375872189179,1.2881832418715902
ruler_8192,niah_multivalue,full_raw,10,1,0.16285714285714287,1.0,7534.4,1.0,6.21561619490385,1.0
ruler_8192,niah_multivalue,recent_plus_retrieval_raw_k2,10,1,0.11822533788051029,1.0,3751.1,0.4978631344234445,4.8094802998937665,1.2923675339809881
ruler_8192,niah_multivalue,recent_plus_span_top3_b0_a0,10,1,0.10702077532662241,1.0,3646.7,0.48400668931832663,4.794726192345843,1.2963443470090688
ruler_8192,niah_multivalue,router_safe_v5,10,1,0.10702077532662241,1.0,3646.7,0.48400668931832663,4.869706228561699,1.2763842217931234
ruler_8192,niah_single_1,full_raw,10,1,0.056621991449577656,1.0,7880.1,1.0,6.335306086763739,1.0
ruler_8192,niah_single_1,recent_plus_retrieval_raw_k2,10,1,0.05545553071868862,1.0,2787.9,0.35378992652377506,4.513114358391613,1.4037548317347581
ruler_8192,niah_single_1,recent_plus_span_top3_b0_a0,10,1,0.05501373996730034,1.0,2304.5,0.2924455273410236,4.393368308153003,1.4420157023955813
ruler_8192,niah_single_1,router_safe_v5,10,1,0.05501373996730034,1.0,2304.5,0.2924455273410236,4.374265862861648,1.4483129936275014
ruler_8192,niah_single_2,full_raw,10,1,0.05131633657949447,1.0,8060.1,1.0,6.325633538188413,1.0
ruler_8192,niah_single_2,recent_plus_retrieval_raw_k2,10,1,0.050917678812415657,1.0,3147.5,0.39050383990273074,4.642206021212042,1.362635244813379
ruler_8192,niah_single_2,recent_plus_span_top3_b0_a0,10,1,0.05146648672964462,1.0,3511.4,0.435652163124527,4.820510427420959,1.3122331407491046
ruler_8192,niah_single_2,router_safe_v5,10,1,0.051338281601439495,1.0,3305,0.41004454039031774,4.694925778545439,1.3473340871744712
ruler_8192,vt,full_raw,10,1,0.06330645161290323,1.0,7935.6,1.0,6.4153968061320485,1.0
ruler_8192,vt,recent_plus_retrieval_raw_k2,10,1,0.06692392631033604,1.0,2718,0.3425071828217148,4.498168739117682,1.426224132132142
ruler_8192,vt,recent_plus_span_top3_b0_a0,10,1,0.0732152233059674,1.0,2328.2,0.29338676344573816,4.437786665838212,1.4456298351422228
ruler_8192,vt,router_safe_v5,10,1,0.0732152233059674,1.0,2328.2,0.29338676344573816,4.423860338842497,1.450180682650266
