benchmark,task,method,samples,exact_accuracy,avg_rouge_l,avg_score,avg_prompt_tokens,token_ratio_vs_full_raw,avg_seconds,speedup_vs_full_raw
__overall__,__overall__,full_raw,96,0.8020833333333334,0.09289660631209218,0.811615424597612,9815.791666666666,1.0,7.5120072084585745,1.0
__overall__,__overall__,recent_plus_retrieval_raw_k2,96,0.8020833333333334,0.09400041510574475,0.8112943165480905,3247.6145833333335,0.33085610347272043,4.999496522931925,1.502552741861535
__overall__,__overall__,recent_plus_span_top3_b0_a0,96,0.7916666666666666,0.09303739081630538,0.8011117111253925,2893.46875,0.29477691135457745,4.865698941440011,1.5438701199699347
__overall__,__overall__,router_safe,96,0.8125,0.0962546814743359,0.8217659257168785,3908.9583333333335,0.3982315911010744,5.2885429564970154,1.4204304040359579
longbench,2wikimqa,full_raw,3,0,0.019607843137254898,0.0,7074.333333333333,1.0,5.950637497939169,1.0
longbench,2wikimqa,recent_plus_retrieval_raw_k2,3,0.6666666666666666,0.09803921568627451,0.6666666666666666,3474.6666666666665,0.49116524525279176,4.70038207884257,1.2659901680597982
longbench,2wikimqa,recent_plus_span_top3_b0_a0,3,0.3333333333333333,0.0392156862745098,0.3333333333333333,3526,0.4984215238184988,4.720685600147893,1.260545183892938
longbench,2wikimqa,router_safe,3,0.6666666666666666,0.09803921568627451,0.6666666666666666,3104,0.4387692597653489,4.587724073479573,1.2970783339691767
longbench,gov_report,full_raw,3,0,0.1547963725126308,0.1547963725126308,12528.333333333334,1.0,13.586872963390002,1.0
longbench,gov_report,recent_plus_retrieval_raw_k2,3,0,0.14668221554141944,0.14668221554141944,3426,0.27346015697751763,10.133919928067675,1.3407322200917304
longbench,gov_report,recent_plus_span_top3_b0_a0,3,0,0.12162815005321767,0.12162815005321767,1563.3333333333333,0.12478382333377676,9.536406225369623,1.424737227242371
longbench,gov_report,router_safe,3,0,0.14991787273920476,0.14991787273920476,3540.3333333333335,0.2825861380870028,10.175926404539496,1.3351976442487712
longbench,hotpotqa,full_raw,3,0.6666666666666666,0.13348164627363737,0.6666666666666666,15437,1.0,9.520001335535198,1.0
longbench,hotpotqa,recent_plus_retrieval_raw_k2,3,0.3333333333333333,0.05555555555555556,0.3333333333333333,3684.3333333333335,0.23866899872600464,4.762561173643917,1.9989247357533222
longbench,hotpotqa,recent_plus_span_top3_b0_a0,3,0.3333333333333333,0.06451612903225805,0.3333333333333333,3664.3333333333335,0.23737341020491892,4.749063840135932,2.004605887812767
