benchmark,task,method,samples,exact_accuracy,avg_rouge_l,avg_score,avg_prompt_tokens,token_ratio_vs_full_raw,avg_seconds,speedup_vs_full_raw
longbench,hotpotqa,router_safe_v5,3,0.3333333333333333,0.05555555555555556,0.3333333333333333,3743.6666666666665,0.24251257800522552,4.796351222942273,1.9877066096797877
longbench,multi_news,full_raw,3,0,0.1502305479442893,0.1502305479442893,2000,1.0,10.153834165850034,1.0
longbench,multi_news,recent_plus_retrieval_raw_k2,3,0,0.14806924733080973,0.14806924733080973,2296.6666666666665,1.1483333333333332,10.238898178407302,0.991692073592776
longbench,multi_news,recent_plus_span_top3_b0_a0,3,0,0.1806132726260072,0.1806132726260072,1564,0.782,9.604008875787258,1.0572495608004846
longbench,multi_news,router_safe_v5,3,0,0.14659175020090512,0.14659175020090512,901,0.4505,9.583499677944928,1.059512130961683
longbench,musique,full_raw,3,0,0.0202020202020202,0.0,16594.666666666668,1.0,9.834354784960547,1.0
longbench,musique,recent_plus_retrieval_raw_k2,3,0.3333333333333333,0.0698005698005698,0.3333333333333333,3852.3333333333335,0.23214285714285712,4.8591438620351255,2.0238863191100673
longbench,musique,recent_plus_span_top3_b0_a0,3,0,0.02298850574712644,0.0,3651,0.22001044512293105,4.788730746135116,2.053645382525975
longbench,musique,router_safe_v5,3,0,0.0,0.0,3046.6666666666665,0.18359312228828537,4.604328283419211,2.1358934853484155
longbench,passage_count,full_raw,3,0,0.0,0.0,12970.666666666666,1.0,8.314944190128395,1.0
longbench,passage_count,recent_plus_retrieval_raw_k2,3,0,0.0,0.0,3595,0.27716385690789475,4.759041535823296,1.7471888252158199
longbench,passage_count,recent_plus_span_top3_b0_a0,3,0,0.0,0.0,1571.6666666666667,0.1211708470394737,4.111200709982465,2.022509912965028
longbench,passage_count,router_safe_v5,3,0,0.0,0.0,3595,0.27716385690789475,4.763189468067139,1.7456673193188192
longbench,passage_retrieval_en,full_raw,3,1,0.12531108183282094,1.0,12166.333333333334,1.0,7.937759822855393,1.0
longbench,passage_retrieval_en,recent_plus_retrieval_raw_k2,3,0.6666666666666666,0.09130434782608694,0.6666666666666666,3732,0.30674813008575574,4.81313342275098,1.6491875719328204
longbench,passage_retrieval_en,recent_plus_span_top3_b0_a0,3,1,0.14927536231884056,1.0,3759.3333333333335,0.30899476697991723,4.816446868237108,1.6480530233193942
longbench,passage_retrieval_en,router_safe_v5,3,1,0.14927536231884056,1.0,3759.3333333333335,0.30899476697991723,4.811441214910398,1.6497675994163041
longbench,qasper,full_raw,3,0,0.24812462118528664,0.0,3853.6666666666665,1.0,4.89248127831767,1.0
longbench,qasper,recent_plus_retrieval_raw_k2,3,0,0.3014881850175968,0.0,3350,0.8693019634979673,4.706268334606041,1.0395670052092805
longbench,qasper,recent_plus_span_top3_b0_a0,3,0,0.26345150854954774,0.0,3436.6666666666665,0.8917913675287605,4.772705996098618,1.0250958852937853
longbench,qasper,router_safe_v5,3,0,0.3014881850175968,0.0,3350,0.8693019634979673,5.021739814120035,0.9742602084960839
ruler_16384,cwe,full_raw,3,1,0.08166105499438832,1.0,22350,1.0,13.508139203768224,1.0
ruler_16384,cwe,recent_plus_retrieval_raw_k2,3,1,0.08585858585858586,1.0,4039.6666666666665,0.18074571215510812,5.091046408594896,2.6533129183350743
ruler_16384,cwe,recent_plus_span_top3_b0_a0,3,1,0.0811111111111111,1.0,2613,0.11691275167785235,4.5894799261974795,2.9432832087709158
ruler_16384,cwe,router_safe_v5,3,1,0.0811111111111111,1.0,2613,0.11691275167785235,4.687828888495763,2.881534186735799
ruler_16384,fwe,full_raw,3,1,0.06456093189964157,1.0,15603,1.0,9.759696026953558,1.0
ruler_16384,fwe,recent_plus_retrieval_raw_k2,3,1,0.12009803921568628,1.0,2797.6666666666665,0.17930312546732466,4.582104612141848,2.1299592333819524
ruler_16384,fwe,recent_plus_span_top3_b0_a0,3,1,0.09953703703703703,1.0,1581.3333333333333,0.1013480313614903,4.170877582083146,2.3399622345374795
ruler_16384,fwe,router_safe_v5,3,1,0.09953703703703703,1.0,1581.3333333333333,0.1013480313614903,4.167220668246348,2.3420156511799597
ruler_16384,niah_multikey_1,full_raw,3,1,0.05042735042735043,1.0,16005,1.0,9.6454758066684,1.0
ruler_16384,niah_multikey_1,recent_plus_retrieval_raw_k2,3,0.6666666666666666,0.03508771929824562,0.6666666666666666,3178,0.198562949078413,4.6617793324403465,2.0690545645409584
ruler_16384,niah_multikey_1,recent_plus_span_top3_b0_a0,3,0.6666666666666666,0.03376068376068376,0.6666666666666666,3645.6666666666665,0.2277829844840154,4.839421525597572,1.9931051171404988
ruler_16384,niah_multikey_1,router_safe_v5,3,1,0.050877192982456146,1.0,16013,1.0004998437988128,9.699702436414858,0.9944094543000743
ruler_16384,niah_multiquery,full_raw,3,1,0.17171717171717174,1.0,16039,1.0,10.048777931369841,1.0
ruler_16384,niah_multiquery,recent_plus_retrieval_raw_k2,3,1,0.16923076923076924,1.0,3213.6666666666665,0.20036577508988507,4.662654326297343,2.1551625379335526
ruler_16384,niah_multiquery,recent_plus_span_top3_b0_a0,3,1,0.17171717171717174,1.0,3678.6666666666665,0.22935760749838932,4.797037852617602,2.094788125527615
ruler_16384,niah_multiquery,router_safe_v5,3,1,0.17171717171717174,1.0,3678.6666666666665,0.22935760749838932,4.895919940123956,2.0524800352669623
ruler_16384,niah_multivalue,full_raw,3,1,0.17777777777777778,1.0,16009,1.0,9.634829758356014,1.0
ruler_16384,niah_multivalue,recent_plus_retrieval_raw_k2,3,1,0.09565217391304348,1.0,3184,0.19888812542944595,4.593535466895749,2.097475860977102
ruler_16384,niah_multivalue,recent_plus_span_top3_b0_a0,3,1,0.17777777777777778,1.0,3648.3333333333335,0.22789264372124016,4.772637281411638,2.018764299537603
ruler_16384,niah_multivalue,router_safe_v5,3,1,0.17777777777777778,1.0,3648.3333333333335,0.22789264372124016,4.774754202614228,2.0178692660411386
ruler_16384,niah_single_1,full_raw,3,1,0.05466015466015466,1.0,15680,1.0,9.375905354352048,1.0
ruler_16384,niah_single_1,recent_plus_retrieval_raw_k2,3,1,0.05510999721526038,1.0,3865,0.2464923469387755,4.849806445029874,1.9332535144697498
ruler_16384,niah_single_1,recent_plus_span_top3_b0_a0,3,1,0.05608465608465609,1.0,2614.3333333333335,0.16673044217687075,4.468499573413283,2.0982222780409088
ruler_16384,niah_single_1,router_safe_v5,3,1,0.05608465608465609,1.0,2614.3333333333335,0.16673044217687075,4.410600510581086,2.125766169903425
ruler_16384,niah_single_2,full_raw,3,1,0.052702702702702706,1.0,15941,1.0,9.643919318759194,1.0
ruler_16384,niah_single_2,recent_plus_retrieval_raw_k2,3,1,0.052279202279202276,1.0,3120.3333333333335,0.19574263429730465,4.624094380376239,2.0855801213068053
ruler_16384,niah_single_2,recent_plus_span_top3_b0_a0,3,1,0.05085470085470085,1.0,3646.6666666666665,0.2287602199778349,4.808943966558824,2.005413118934753
ruler_16384,niah_single_2,router_safe_v5,3,1,0.05085470085470085,1.0,3646.6666666666665,0.2287602199778349,4.8079599044285715,2.005823573918797
ruler_16384,vt,full_raw,3,1,0.06384408602150538,1.0,16335.666666666666,1.0,9.758755340396116,1.0
ruler_16384,vt,recent_plus_retrieval_raw_k2,3,1,0.06164396793200039,1.0,3399.6666666666665,0.20811312669618626,4.705738582027455,2.07379886712525
ruler_16384,vt,recent_plus_span_top3_b0_a0,3,1,0.06334682020956531,1.0,2637.6666666666665,0.16146672924276123,4.447565458559741,2.1941791371759374
ruler_16384,vt,router_safe_v5,3,1,0.06334682020956531,1.0,2637.6666666666665,0.16146672924276123,4.4507797276601195,2.192594542423362
ruler_4096,cwe,full_raw,3,1,0.08463768115942029,1.0,5210,1.0,5.315253355540335,1.0
ruler_4096,cwe,recent_plus_retrieval_raw_k2,3,1,0.08959156785243741,1.0,3883.3333333333335,0.745361484325016,5.1473463585910695,1.0326201085475866
ruler_4096,cwe,recent_plus_span_top3_b0_a0,3,1,0.08838383838383837,1.0,2613.3333333333335,0.5015994881637876,4.805906169116497,1.105983589462687
ruler_4096,cwe,router_safe_v5,3,1,0.08838383838383837,1.0,2613.3333333333335,0.5015994881637876,4.455340638291091,1.1930071765689
ruler_4096,fwe,full_raw,3,1,0.05905337155337156,1.0,3976.6666666666665,1.0,4.8696243786253035,1.0
ruler_4096,fwe,recent_plus_retrieval_raw_k2,3,1,0.10545808966861599,1.0,2138.3333333333335,0.5377200335289187,5.1391870570369065,0.9475476032648976
ruler_4096,fwe,recent_plus_span_top3_b0_a0,3,1,0.10387078808131439,1.0,1582,0.3978206202849958,4.088765024362753,1.1909768229795132
ruler_4096,fwe,router_safe_v5,3,1,0.10387078808131439,1.0,1582,0.3978206202849958,4.074822665813069,1.195051853294245
ruler_4096,niah_multikey_1,full_raw,3,1,0.05313005313005313,1.0,3837.3333333333335,1.0,5.807306225101153,1.0
ruler_4096,niah_multikey_1,recent_plus_retrieval_raw_k2,3,1,0.05173189383715699,1.0,3090,0.8052466990965949,4.7456705252019065,1.2237061536955474
ruler_4096,niah_multikey_1,recent_plus_span_top3_b0_a0,3,1,0.05173189383715699,1.0,3377.6666666666665,0.8802119527449617,4.722343421230714,1.2297509323427567
ruler_4096,niah_multikey_1,router_safe_v5,3,1,0.05173189383715699,1.0,3033.6666666666665,0.7905663655316191,5.176871632536252,1.121779066068138
ruler_4096,niah_multiquery,full_raw,3,1,0.1735042735042735,1.0,3867,1.0,4.88672334405904,1.0
ruler_4096,niah_multiquery,recent_plus_retrieval_raw_k2,3,1,0.16666666666666666,1.0,3127,0.808637186449444,4.586821326520294,1.0653834095966979
ruler_4096,niah_multiquery,recent_plus_span_top3_b0_a0,3,1,0.1606060606060606,1.0,3330.6666666666665,0.8613050599086285,4.721744884426395,1.0349401468463044
ruler_4096,niah_multiquery,router_safe_v5,3,1,0.1606060606060606,1.0,3330.6666666666665,0.8613050599086285,4.660701741619657,1.0484951869846186
ruler_4096,niah_multivalue,full_raw,3,1,0.15873015873015875,1.0,3843,1.0,5.095442090338717,1.0
ruler_4096,niah_multivalue,recent_plus_retrieval_raw_k2,3,1,0.14619883040935674,1.0,3096.3333333333335,0.8057073466909533,4.582123852179696,1.1120262687606837
ruler_4096,niah_multivalue,recent_plus_span_top3_b0_a0,3,1,0.14619883040935674,1.0,2615,0.6804579755399428,4.880164501722902,1.0441127729484965
ruler_4096,niah_multivalue,router_safe_v5,3,1,0.14619883040935674,1.0,2615,0.6804579755399428,4.435288123010348,1.148841281337165
ruler_4096,niah_single_1,full_raw,3,1,0.05455455455455456,1.0,3676,1.0,4.737782411898176,1.0
ruler_4096,niah_single_1,recent_plus_retrieval_raw_k2,3,1,0.05804191288062256,1.0,2550.3333333333335,0.6937794704388829,4.377695107211669,1.082254998547823
ruler_4096,niah_single_1,recent_plus_span_top3_b0_a0,3,1,0.05460949671475988,1.0,2267.3333333333335,0.6167936162495467,4.302931291672091,1.1010592758168594
ruler_4096,niah_single_1,router_safe_v5,3,1,0.05460949671475988,1.0,2267.3333333333335,0.6167936162495467,4.297794673747073,1.1023752346380697
ruler_4096,niah_single_2,full_raw,3,1,0.0522060522060522,1.0,3776,1.0,4.777682213578373,1.0
ruler_4096,niah_single_2,recent_plus_retrieval_raw_k2,3,1,0.05185185185185186,1.0,3033.3333333333335,0.803319209039548,4.540269856341183,1.052290362632434
ruler_4096,niah_single_2,recent_plus_span_top3_b0_a0,3,1,0.05042735042735043,1.0,3358.3333333333335,0.8893891242937854,4.6554344883188605,1.026259144139231
ruler_4096,niah_single_2,router_safe_v5,3,1,0.05042735042735043,1.0,3358.3333333333335,0.8893891242937854,4.651724204110603,1.0270777036515761
ruler_4096,vt,full_raw,3,1,0.06388888888888888,1.0,3856.3333333333335,1.0,4.918117956413577,1.0
ruler_4096,vt,recent_plus_retrieval_raw_k2,3,1,0.07095592579463547,1.0,2531.6666666666665,0.6564958077621228,4.385317355704804,1.1214964750534324
ruler_4096,vt,recent_plus_span_top3_b0_a0,3,1,0.06902025177887246,1.0,2293.6666666666665,0.5947791511798772,4.882924102246761,1.0072075365968973
ruler_4096,vt,router_safe_v5,3,1,0.06902025177887246,1.0,2293.6666666666665,0.5947791511798772,4.3023056872189045,1.1431354055161864
ruler_8192,cwe,full_raw,3,1,0.08727272727272727,1.0,11033.333333333334,1.0,7.421620937219511,1.0
ruler_8192,cwe,recent_plus_retrieval_raw_k2,3,1,0.08342995169082125,1.0,3774,0.34205438066465255,4.783029766132434,1.5516568577035317
ruler_8192,cwe,recent_plus_span_top3_b0_a0,3,1,0.08739820565907522,1.0,3645.3333333333335,0.330392749244713,4.74768614443019,1.5632079946831114
ruler_8192,cwe,router_safe_v5,3,1,0.08739820565907522,1.0,3645.3333333333335,0.330392749244713,4.746923801178734,1.563459041701198
ruler_8192,fwe,full_raw,3,1,0.06384408602150538,1.0,7926.666666666667,1.0,6.2259889662576215,1.0
ruler_8192,fwe,recent_plus_retrieval_raw_k2,3,1,0.10721247563352826,1.0,2404,0.30328006728343143,4.325627588356535,1.4393261646047306
ruler_8192,fwe,recent_plus_span_top3_b0_a0,3,1,0.08472222222222223,1.0,1582,0.19957947855340621,4.068372236875196,1.5303390652964517
ruler_8192,fwe,router_safe_v5,3,1,0.08472222222222223,1.0,1582,0.19957947855340621,4.070123991928995,1.529680417256005
ruler_8192,niah_multikey_1,full_raw,3,1,0.05844740055266371,1.0,7533.666666666667,1.0,6.1002194740188616,1.0
ruler_8192,niah_multikey_1,recent_plus_retrieval_raw_k2,3,1,0.05336852689793866,1.0,3751.3333333333335,0.49794256891287997,4.758153391846766,1.2820560775681937
ruler_8192,niah_multikey_1,recent_plus_span_top3_b0_a0,3,1,0.0522060522060522,1.0,3586,0.47599663731693287,4.720138933043927,1.292381338886766
ruler_8192,niah_multikey_1,router_safe_v5,3,1,0.0522060522060522,1.0,3586,0.47599663731693287,4.715570668379466,1.2936333485412994
ruler_8192,niah_multiquery,full_raw,3,1,0.15266955266955268,1.0,7568,1.0,6.113401371985674,1.0
ruler_8192,niah_multiquery,recent_plus_retrieval_raw_k2,3,1,0.18282828282828284,1.0,3783.3333333333335,0.49991190979563077,4.780606651368241,1.2787919646633088
ruler_8192,niah_multiquery,recent_plus_span_top3_b0_a0,3,1,0.1606060606060606,1.0,3678.6666666666665,0.4860817477096547,4.732215080875903,1.2918688748302036
ruler_8192,niah_multiquery,router_safe_v5,3,1,0.1606060606060606,1.0,3678.6666666666665,0.4860817477096547,4.732750341451417,1.2917227681422228
ruler_8192,niah_multivalue,full_raw,3,1,0.16666666666666669,1.0,7536,1.0,6.096565993037075,1.0
ruler_8192,niah_multivalue,recent_plus_retrieval_raw_k2,3,1,0.0880678708264915,1.0,3752,0.4978768577494692,4.760803763133784,1.2805749399391395
ruler_8192,niah_multivalue,recent_plus_span_top3_b0_a0,3,1,0.11904761904761905,1.0,3647.3333333333335,0.4839879688605803,4.742518317109595,1.2855123766296228
ruler_8192,niah_multivalue,router_safe_v5,3,1,0.11904761904761905,1.0,3647.3333333333335,0.4839879688605803,4.740473365876824,1.286066922540218
ruler_8192,niah_single_1,full_raw,3,1,0.0600541428127635,1.0,7881,1.0,6.195798873435706,1.0
ruler_8192,niah_single_1,recent_plus_retrieval_raw_k2,3,1,0.055639097744360905,1.0,2750.3333333333335,0.34898278560250395,4.425279967176418,1.4000919533660559
ruler_8192,niah_single_1,recent_plus_span_top3_b0_a0,3,1,0.056199321833996764,1.0,2270.6666666666665,0.28811910502051347,4.284767860701929,1.4460057288659538
ruler_8192,niah_single_1,router_safe_v5,3,1,0.056199321833996764,1.0,2270.6666666666665,0.28811910502051347,4.282942178969582,1.446622115016816
ruler_8192,niah_single_2,full_raw,3,1,0.05175438596491228,1.0,8061,1.0,6.251417930082728,1.0
ruler_8192,niah_single_2,recent_plus_retrieval_raw_k2,3,1,0.05042735042735043,1.0,3282,0.40714551544473393,4.610591234328846,1.3558820577146073
ruler_8192,niah_single_2,recent_plus_span_top3_b0_a0,3,1,0.050877192982456146,1.0,3647,0.4524252574122317,4.740008894354105,1.3188620674380769
ruler_8192,niah_single_2,router_safe_v5,3,1,0.050877192982456146,1.0,3303,0.4097506512839598,4.634908514718215,1.3487683543766325
ruler_8192,vt,full_raw,3,1,0.06317204301075269,1.0,7935.666666666667,1.0,6.236439079977572,1.0
ruler_8192,vt,recent_plus_retrieval_raw_k2,3,1,0.06064319667260844,1.0,2767.3333333333335,0.3487209644222288,4.449948031610499,1.4014633509597452
ruler_8192,vt,recent_plus_span_top3_b0_a0,3,1,0.06541274817136886,1.0,2294,0.2890746419120427,4.294315727272381,1.4522544396005015
ruler_8192,vt,router_safe_v5,3,1,0.06541274817136886,1.0,2294,0.2890746419120427,4.292923726451893,1.4527253399705744
