benchmark,task,method,samples,exact_accuracy,avg_rouge_l,avg_score,avg_prompt_tokens,token_ratio_vs_full_raw,avg_seconds,speedup_vs_full_raw
ruler_16384,niah_multivalue,router_safe,1,1,0.16666666666666669,1.0,3648,0.2278718221000687,4.819416285958141,1.9990727585009638
ruler_16384,niah_single_1,full_raw,1,1,0.05555555555555556,1.0,15678,1.0,9.38081495091319,1.0
ruler_16384,niah_single_1,recent_plus_retrieval_raw_k2,1,1,0.05555555555555556,1.0,3862,0.2463324403622911,4.892228287179023,1.9174932975832972
ruler_16384,niah_single_1,recent_plus_span_top3_b0_a0,1,1,0.05714285714285715,1.0,2612,0.16660288302079346,4.4559724340215325,2.10522284188526
ruler_16384,niah_single_1,recent_plus_summary1_4,1,1,0.052631578947368425,1.0,3947,0.25175405026151293,4.907832159195095,1.9113968543805466
ruler_16384,niah_single_1,router_safe,1,1,0.05714285714285715,1.0,2612,0.16660288302079346,4.466893332079053,2.1000758812718328
ruler_16384,niah_single_2,full_raw,1,1,0.05405405405405406,1.0,15939,1.0,9.5763387279585,1.0
ruler_16384,niah_single_2,recent_plus_retrieval_raw_k2,1,1,0.05128205128205127,1.0,3118,0.19562080431645648,4.623913687188178,2.0710461690693696
ruler_16384,niah_single_2,recent_plus_span_top3_b0_a0,1,1,0.05128205128205127,1.0,3645,0.22868435911914173,4.795631918124855,1.9968877702571792
ruler_16384,niah_single_2,recent_plus_summary1_4,1,0,0.0,0.0,4429,0.27787188656753875,5.058902838733047,1.8929675135561213
ruler_16384,niah_single_2,router_safe,1,1,0.05128205128205127,1.0,3645,0.22868435911914173,4.793804783839732,1.9976488738634166
ruler_16384,vt,full_raw,1,1,0.0625,1.0,16333,1.0,9.72069356078282,1.0
ruler_16384,vt,recent_plus_retrieval_raw_k2,1,1,0.05882352941176471,1.0,3283,0.20100410212453315,4.633298167958856,2.0980073391359477
ruler_16384,vt,recent_plus_span_top3_b0_a0,1,1,0.05882352941176471,1.0,2638,0.16151350027551584,4.425113387871534,2.196710617048944
ruler_16384,vt,recent_plus_summary1_4,1,1,0.07142857142857142,1.0,3568,0.21845343782526175,4.736578023061156,2.0522608333390293
ruler_16384,vt,router_safe,1,1,0.05882352941176471,1.0,2638,0.16151350027551584,4.415638465899974,2.201424241556786
ruler_4096,cwe,full_raw,1,1,0.07999999999999999,1.0,5158,1.0,5.216810752172023,1.0
ruler_4096,cwe,recent_plus_retrieval_raw_k2,1,1,0.08695652173913045,1.0,3816,0.7398216362931369,4.771288997028023,1.093375554367281
ruler_4096,cwe,recent_plus_span_top3_b0_a0,1,1,0.08333333333333333,1.0,2613,0.5065917022101589,4.4103441261686385,1.182857981811043
ruler_4096,cwe,recent_plus_summary1_4,1,1,0.08695652173913045,1.0,1284,0.24893369523070957,4.013378531206399,1.2998551498714175
ruler_4096,cwe,router_safe,1,1,0.08333333333333333,1.0,2613,0.5065917022101589,4.4132501957938075,1.182079084739876
ruler_4096,fwe,full_raw,1,1,0.05405405405405406,1.0,3878,1.0,4.842854068148881,1.0
ruler_4096,fwe,recent_plus_retrieval_raw_k2,1,1,0.1,1.0,1990,0.5131511088189789,4.187549700960517,1.1564887378024562
ruler_4096,fwe,recent_plus_span_top3_b0_a0,1,1,0.10526315789473684,1.0,1582,0.40794223826714804,4.0696322759613395,1.1899979506145648
ruler_4096,fwe,recent_plus_summary1_4,1,1,0.0909090909090909,1.0,1149,0.2962867457452295,3.9187025572173297,1.235830991874972
ruler_4096,fwe,router_safe,1,1,0.10526315789473684,1.0,1582,0.40794223826714804,4.070323613006622,1.189795831632074
ruler_4096,niah_multikey_1,full_raw,1,1,0.05128205128205127,1.0,3839,1.0,4.790628846269101,1.0
