group,head,layer,mean_vector_norm,pc1_energy_ratio,pc1_mean,pc1_std,pc2_energy_ratio,pc2_mean,pc2_std,pc3_energy_ratio,pc3_mean,pc3_std,pc4_energy_ratio,pc4_mean,pc4_std,pc5_energy_ratio,pc5_mean,pc5_std,pc6_energy_ratio,pc6_mean,pc6_std,pc7_energy_ratio,pc7_mean,pc7_std,pc8_energy_ratio,pc8_mean,pc8_std,projection_norm_mean,representation,total_seen,vector_count
score_top_1pct,1,0,0.9471421837806702,0.5765265226364136,-0.16486987471580505,0.31650370359420776,0.07372429221868515,-0.025518905371427536,0.22114241123199463,0.07048766314983368,0.012606336735188961,0.14078041911125183,0.07105846703052521,0.04019143804907799,0.17692692577838898,0.07106884568929672,-0.0033350589219480753,0.1676516979932785,0.0499562993645668,-0.02374667301774025,0.12892550230026245,0.04235775023698807,-0.004956913646310568,0.11992587149143219,0.04482020437717438,-0.0029899473302066326,0.12647072970867157,0.4873584508895874,value,7118,4096
score_top_90pct,1,0,1.1886540651321411,0.45200061798095703,-0.0669117420911789,0.34560489654541016,0.12037799507379532,0.0455448143184185,0.3427087962627411,0.08205907791852951,-0.0011461207177489996,0.1750345230102539,0.08156035840511322,0.008179834112524986,0.17335975170135498,0.07567574828863144,0.010187424719333649,0.16504280269145966,0.06554915010929108,0.0005717524327337742,0.17596448957920074,0.05748620256781578,-0.011148323304951191,0.14106105268001556,0.06529086083173752,0.006698991637676954,0.15723733603954315,0.5569506883621216,value,634573,4096
score_tail_10pct,1,0,1.6304783821105957,0.35453706979751587,0.23178161680698395,0.3888356387615204,0.07844812422990799,-0.020025894045829773,0.22388868033885956,0.11153021454811096,-0.011460226960480213,0.2676158845424652,0.09724394232034683,-0.04837127402424812,0.20590020716190338,0.0898975282907486,-0.00685237068682909,0.21047738194465637,0.08793914318084717,0.023174919188022614,0.21077659726142883,0.08953727781772614,0.016105249524116516,0.2284027636051178,0.09086672961711884,-0.0037090431433171034,0.211972177028656,0.6752887964248657,value,70579,4096
score_top_1pct,1,0,0.02177409641444683,0.48316633701324463,-0.0003698471700772643,0.053100526332855225,0.12199733406305313,0.00020589359337463975,0.03974694013595581,0.03722681850194931,0.0001305556361330673,0.04021529108285904,0.014571884647011757,-2.3364009393844754e-05,0.03834519535303116,0.020999610424041748,8.672045078128576e-05,0.03750701621174812,0.15335801243782043,-0.0005268770619295537,0.035787954926490784,0.12382436543703079,0.0005959285190328956,0.0338677242398262,0.04485557973384857,0.00025661790277808905,0.0323023647069931,0.012564835138618946,weighted_value,7118,4096
score_top_90pct,1,0,0.0005075324443168938,0.32829415798187256,1.847230305429548e-05,0.021300440654158592,0.19552791118621826,6.522682815557346e-05,0.021523192524909973,0.00015572299889754504,-0.0001236561656696722,0.007475140504539013,0.0005974235245957971,8.576490472478326e-06,0.0004001869529020041,0.0019601976964622736,-5.958219844615087e-05,0.0020783806685358286,0.2212647646665573,0.00023842444352339953,0.003203629981726408,0.19532643258571625,-0.0003248754655942321,0.0034445226192474365,0.056873418390750885,-0.00011036453361157328,0.0022967946715652943,0.001108301104977727,weighted_value,634573,4096
score_tail_10pct,1,0,7.043836625086897e-09,0.3283294439315796,0.0003513749106787145,4.013938958991048e-09,0.19547602534294128,-0.0002711207198444754,2.042040758709618e-09,0.0001265878527192399,-6.899408617755398e-06,2.449713099039741e-09,0.0005815126351080835,1.478752528782934e-05,2.6018893706236668e-09,0.0019585508853197098,-2.713834328460507e-05,2.1061439259284498e-09,0.22126685082912445,0.00028845237102359533,2.3309558727646618e-09,0.19537842273712158,-0.00027105293702334166,2.0641457432191146e-09,0.056882526725530624,-0.00014625315088778734,2.278639943398275e-09,0.0006132192793302238,weighted_value,70579,4096
score_top_1pct,2,0,53.71904754638672,0.40204036235809326,-3.8587703704833984,20.68661117553711,0.12376299500465393,-0.5709310173988342,7.72152853012085,0.12338224053382874,0.04199700802564621,7.6818695068359375,0.1250762939453125,-5.424688816070557,5.693370342254639,0.10081228613853455,-5.138347625732422,5.090776443481445,0.04296056926250458,-0.23569273948669434,4.304152965545654,0.03865448012948036,0.18484029173851013,4.21267557144165,0.04331076145172119,-0.02575598657131195,4.397645950317383,25.254179000854492,key,7118,4096
score_top_90pct,2,0,55.61407470703125,0.4154542088508606,-0.0987466499209404,22.32792854309082,0.14209158718585968,0.05503147095441818,7.919844150543213,0.13992175459861755,-0.5725505948066711,7.913453102111816,0.07572217285633087,1.5413446426391602,6.0852227210998535,0.07574854046106339,1.210044264793396,5.911385536193848,0.05247582122683525,-0.2270536869764328,4.619375228881836,0.04989928752183914,0.535237193107605,4.463299751281738,0.04868663102388382,-0.13572552800178528,4.4428391456604,25.224552154541016,key,634573,4096
score_tail_10pct,2,0,58.18808364868164,0.42291688919067383,3.9575231075286865,23.94779396057129,0.1297203004360199,0.5158990621566772,8.335921287536621,0.12539508938789368,0.5305541157722473,8.178726196289062,0.0831918865442276,3.8833396434783936,5.6723785400390625,0.09989827871322632,3.928307056427002,5.704793930053711,0.0483127124607563,0.46274638175964355,4.691668510437012,0.0478728748857975,-0.7200775742530823,4.564284324645996,0.04269196465611458,0.16148151457309723,4.334371566772461,27.12576675415039,key,70579,4096
score_top_1pct,2,0,2.1953115463256836,0.37779000401496887,-0.06337851285934448,0.7034996747970581,0.11136303097009659,0.004094191826879978,0.54729163646698,0.09268442541360855,-0.002343088621273637,0.4873753786087036,0.0901685282588005,-0.06597184389829636,0.43789592385292053,0.06845726072788239,-0.03240038454532623,0.37502703070640564,0.08658966422080994,-0.005618451628834009,0.3695405423641205,0.10701005160808563,-0.048807986080646515,0.3830515742301941,0.06593704223632812,-0.009872715920209885,0.3681879937648773,1.1907696723937988,value,7118,4096
