condition,mode,seed,step,full_ntp_ce,target_ce,target_accuracy,nmi_route_slot,nmi_route_b_id,best_perm_diag_purity,assignment_utility_agreement,slot_center_norm_mean,slot_center_offdiag_cosine_mean,router_delta_from_init_mean,utility_best_by_slot
short_role_random_init,multi_b_primary,20260522,500,0.22859209775924683,0.07094222522209748,1.0,1.000088900581841e-06,9.998063574956943e-07,0.25,1.0,5.334981441497803,-0.3327721953392029,0.27182525396347046,"{""0"": 3, ""1"": 3, ""2"": 3, ""3"": 3}"
short_role_random_init,multi_b_primary,20260522,600,0.22744091848532358,0.04550160471444542,1.0,1.000088900581841e-06,9.998063574956943e-07,0.25,1.0,5.449963092803955,-0.33258481820424396,0.2752417027950287,"{""0"": 3, ""1"": 3, ""2"": 3, ""3"": 3}"
short_role_random_init,multi_b_primary,20260522,700,0.22707087794939676,0.03217539678007597,1.0,1.000088900581841e-06,9.998063574956943e-07,0.25,1.0,5.513041973114014,-0.3326059977213542,0.2783060073852539,"{""0"": 3, ""1"": 3, ""2"": 3, ""3"": 3}"
short_role_random_init,multi_b_primary,20260522,800,0.2260559101899465,0.023878366410826857,1.0,1.000088900581841e-06,9.998063574956943e-07,0.25,1.0,5.556971073150635,-0.3326408267021179,0.28033646941185,"{""0"": 3, ""1"": 3, ""2"": 3, ""3"": 3}"
short_role_random_init,multi_b_primary,20260522,900,0.22598427534103394,0.018727796109487826,1.0,1.000088900581841e-06,9.998063574956943e-07,0.25,1.0,5.580132007598877,-0.33269578218460083,0.2821897864341736,"{""0"": 3, ""1"": 3, ""2"": 3, ""3"": 3}"
short_role_random_init,multi_b_primary,20260522,1000,0.22635910411675772,0.015160039250986301,1.0,1.000088900581841e-06,9.998063574956943e-07,0.25,1.0,5.5814971923828125,-0.33232027292251587,0.2837805151939392,"{""0"": 3, ""1"": 3, ""2"": 3, ""3"": 3}"
short_role_random_init,multi_b_primary,20260522,1100,0.22600553929805756,0.012437421985396213,1.0,1.000088900581841e-06,9.998063574956943e-07,0.25,1.0,5.584083080291748,-0.33249010642369586,0.28503698110580444,"{""0"": 3, ""1"": 3, ""2"": 3, ""3"": 3}"
short_role_random_init,multi_b_primary,20260522,1200,0.22564901411533356,0.010469526243014116,1.0,1.000088900581841e-06,9.998063574956943e-07,0.25,1.0,5.617404937744141,-0.3325463930765788,0.2864959239959717,"{""0"": 3, ""1"": 3, ""2"": 3, ""3"": 3}"
short_role_random_init,multi_b_primary,20260522,1300,0.22612452507019043,0.009090013665172592,1.0,1.000088900581841e-06,9.998063574956943e-07,0.25,1.0,5.620118618011475,-0.33219200372695923,0.28678175806999207,"{""0"": 3, ""1"": 3, ""2"": 3, ""3"": 3}"
short_role_random_init,multi_b_primary,20260522,1400,0.2257277419169744,0.007782572502492258,1.0,1.000088900581841e-06,9.998063574956943e-07,0.25,1.0,5.588613510131836,-0.33238061269124347,0.2886418104171753,"{""0"": 3, ""1"": 3, ""2"": 3, ""3"": 3}"
short_role_random_init,multi_b_primary,20260522,1500,0.22585923969745636,0.006786848135106993,1.0,1.000088900581841e-06,9.998063574956943e-07,0.25,1.0,5.622777462005615,-0.33244701226552326,0.2884993255138397,"{""0"": 3, ""1"": 3, ""2"": 3, ""3"": 3}"
short_role_random_init,multi_b_primary,20260522,1600,0.22554207841555277,0.006014950631879401,1.0,1.000088900581841e-06,9.998063574956943e-07,0.25,1.0,5.600112438201904,-0.33225677410761517,0.28853803873062134,"{""0"": 3, ""1"": 3, ""2"": 3, ""3"": 3}"
short_role_random_init,multi_b_primary,20260523,0,7.868550936381022,7.5044858870096505,0.0029296875,0.0015593911635020728,0.3473785657462724,0.2607421875,0.2529296875,0.49877968430519104,-0.33285820484161377,0.0,"{""0"": 1, ""1"": 2, ""2"": 0, ""3"": 3}"
short_role_random_init,multi_b_primary,20260523,100,0.3553997774918874,3.8963203805033118,0.3671875,1.000088900581841e-06,9.998080922191705e-07,0.25,1.0,2.044398784637451,-0.3288608392079671,0.18868103623390198,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
short_role_random_init,multi_b_primary,20260523,200,0.2623071074485779,1.1100339260301553,0.892578125,1.000088900581841e-06,9.998080922191705e-07,0.25,1.0,3.4725563526153564,-0.32897329330444336,0.2144487202167511,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
short_role_random_init,multi_b_primary,20260523,300,0.23503411809603372,0.2947638727200683,1.0,1.000088900581841e-06,9.998080922191705e-07,0.25,1.0,4.549645900726318,-0.3295413653055827,0.23012793064117432,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
short_role_random_init,multi_b_primary,20260523,400,0.22883601486682892,0.12256567730219103,1.0,1.000088900581841e-06,9.998080922191705e-07,0.25,1.0,4.994984149932861,-0.33005966742833454,0.23896829783916473,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
short_role_random_init,multi_b_primary,20260523,500,0.22766963144143423,0.06852964353311108,1.0,1.000088900581841e-06,9.998080922191705e-07,0.25,1.0,5.179783821105957,-0.3303539554278056,0.24446606636047363,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
short_role_random_init,multi_b_primary,20260523,600,0.2266448438167572,0.044965795386815444,1.0,1.000088900581841e-06,9.998080922191705e-07,0.25,1.0,5.333584785461426,-0.33064647515614826,0.24798832833766937,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
short_role_random_init,multi_b_primary,20260523,700,0.2258704056342443,0.032221428527009266,1.0,1.000088900581841e-06,9.998080922191705e-07,0.25,1.0,5.3844499588012695,-0.3305562734603882,0.2508942186832428,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
short_role_random_init,multi_b_primary,20260523,800,0.2258184254169464,0.02433226586163073,1.0,1.000088900581841e-06,9.998080922191705e-07,0.25,1.0,5.405519962310791,-0.3309256235758464,0.2535918653011322,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
short_role_random_init,multi_b_primary,20260523,900,0.22558654844760895,0.019050565897487104,1.0,1.000088900581841e-06,9.998080922191705e-07,0.25,1.0,5.431811809539795,-0.3307618300120036,0.25594544410705566,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
short_role_random_init,multi_b_primary,20260523,1000,0.22485966483751932,0.015477942529287247,1.0,1.000088900581841e-06,9.998080922191705e-07,0.25,1.0,5.466482162475586,-0.33091606696446735,0.25727176666259766,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
short_role_random_init,multi_b_primary,20260523,1100,0.22525727252165476,0.012842330706462235,1.0,1.000088900581841e-06,9.998080922191705e-07,0.25,1.0,5.465033531188965,-0.3304514487584432,0.25834980607032776,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
short_role_random_init,multi_b_primary,20260523,1200,0.22527065376440683,0.010978343005263014,1.0,1.000088900581841e-06,9.998080922191705e-07,0.25,1.0,5.502969264984131,-0.33036307493845624,0.2594996988773346,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
short_role_random_init,multi_b_primary,20260523,1300,0.22504880030949911,0.009396278348049236,1.0,1.000088900581841e-06,9.998080922191705e-07,0.25,1.0,5.492795467376709,-0.3307400544484456,0.2608867287635803,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
short_role_random_init,multi_b_primary,20260523,1400,0.22528297702471414,0.008053983816125765,1.0,1.000088900581841e-06,9.998080922191705e-07,0.25,1.0,5.500399589538574,-0.3303791284561157,0.2616473436355591,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
short_role_random_init,multi_b_primary,20260523,1500,0.22517096499602,0.007088254301606867,1.0,1.000088900581841e-06,9.998080922191705e-07,0.25,1.0,5.518153667449951,-0.3301563461621602,0.2626347541809082,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
short_role_random_init,multi_b_primary,20260523,1600,0.2248151352008184,0.00622945884811088,1.0,1.000088900581841e-06,9.998080922191705e-07,0.25,1.0,5.489073753356934,-0.33029282093048096,0.263771653175354,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
short_role_random_init,multi_b_primary,20260524,0,7.447507858276367,7.500413505826145,0.0009765625,0.0021731177792297216,0.2991527934335272,0.2587890625,0.2421875,0.5600619912147522,-0.3323362469673157,0.0,"{""0"": 1, ""1"": 3, ""2"": 2, ""3"": 0}"
short_role_random_init,multi_b_primary,20260524,100,0.3624897599220276,4.067711452487856,0.3681640625,0.08323510596638563,0.2216674317545764,0.3681640625,0.6962890625,1.8592109680175781,-0.3145460883776347,0.18319904804229736,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0}"
short_role_random_init,multi_b_primary,20260524,200,0.2600013514359792,1.0207817530463217,0.8935546875,0.17073307211330827,0.18020921411068316,0.42578125,0.7421875,3.2292120456695557,-0.31854275862375897,0.23688912391662598,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0}"
short_role_random_init,multi_b_primary,20260524,300,0.23432320853074393,0.25143347189441556,0.994140625,0.18080395366224483,0.17338966729600327,0.4326171875,0.74609375,4.228030681610107,-0.32425471146901447,0.2632989287376404,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0}"
short_role_random_init,multi_b_primary,20260524,400,0.2287903626759847,0.0971892526395095,1.0,0.18221641300896887,0.1724710488138828,0.43359375,0.744140625,4.643697261810303,-0.32503724098205566,0.2766287326812744,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0}"
short_role_random_init,multi_b_primary,20260524,500,0.22726376354694366,0.05335297841884312,1.0,0.18384430590856396,0.1707696975695359,0.4345703125,0.7431640625,4.812673091888428,-0.3256441553433736,0.28434231877326965,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0}"
short_role_random_init,multi_b_primary,20260524,600,0.2265383948882421,0.0347014442568252,1.0,0.18384430590856396,0.1707696975695359,0.4345703125,0.7431640625,4.913857936859131,-0.3255929748217265,0.2897634506225586,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0}"
short_role_random_init,multi_b_primary,20260524,700,0.22667494912942251,0.024914493016694905,1.0,0.18367090961847002,0.17095617831754614,0.4345703125,0.7421875,4.974278926849365,-0.32599260409673053,0.29342734813690186,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0}"
short_role_random_init,multi_b_primary,20260524,800,0.22620421648025513,0.01886888197486769,1.0,0.18367090961847002,0.17095617831754614,0.4345703125,0.7421875,4.997605323791504,-0.325245459874471,0.29693296551704407,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0}"
short_role_random_init,multi_b_primary,20260524,900,0.22587865591049194,0.015506536344673805,1.0,0.19000000518730992,0.17017151444854423,0.4384765625,0.7451171875,5.058884620666504,-0.32595101992289227,0.2975088059902191,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0}"
short_role_random_init,multi_b_primary,20260524,1000,0.2258108158906301,0.01213779123600034,1.0,0.1837291314814922,0.1714098410580434,0.4345703125,0.7412109375,5.057049751281738,-0.3255242705345154,0.298875629901886,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0}"
short_role_random_init,multi_b_primary,20260524,1100,0.22600892186164856,0.010096513216922176,1.0,0.18992960324671374,0.17079341846536902,0.4384765625,0.7470703125,5.069770812988281,-0.3253686825434367,0.3011729419231415,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0}"
short_role_random_init,multi_b_primary,20260524,1200,0.22568549712498984,0.00859778558196922,1.0,0.1837291314814922,0.1714098410580434,0.4345703125,0.7412109375,5.085268020629883,-0.32541223367055255,0.3027364909648895,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0}"
short_role_random_init,multi_b_primary,20260524,1300,0.22572176158428192,0.007380776230547781,1.0,0.19000000518730992,0.17017151444854423,0.4384765625,0.7451171875,5.120690822601318,-0.3252144654591878,0.3038595914840698,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0}"
short_role_random_init,multi_b_primary,20260524,1400,0.22577512760957083,0.0064484428410196415,1.0,0.18527153914079245,0.1702040208946345,0.435546875,0.7421875,5.130403518676758,-0.32548437515894574,0.30526793003082275,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0}"
short_role_random_init,multi_b_primary,20260524,1500,0.22524716953436533,0.00577478700984102,1.0,0.1837291314814922,0.1714098410580434,0.4345703125,0.7412109375,5.124236106872559,-0.3248249093691508,0.3062068521976471,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0}"
short_role_random_init,multi_b_primary,20260524,1600,0.22537276148796082,0.00497367447542274,1.0,0.1837291314814922,0.1714098410580434,0.4345703125,0.7412109375,5.158177375793457,-0.3248660167058309,0.30764761567115784,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0}"
short_role_semantic_init,multi_b_primary,20260521,0,7.752035776774089,7.498048183508217,0.0,0.01447716913626751,0.4061038738361613,0.3046875,0.4130859375,0.4576758146286011,-0.3310087521870931,0.0,"{""0"": 1, ""1"": 1, ""2"": 3, ""3"": 1}"
short_role_semantic_init,multi_b_primary,20260521,100,0.37783799568812054,4.537881589727476,0.4384765625,0.3478416202546247,0.25773180548587354,0.6455078125,0.654296875,1.946378469467163,-0.3304841121037801,0.12808382511138916,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260521,200,0.2623618145783742,1.0867579496843973,0.849609375,0.37063289174642977,0.25248415013823766,0.6669921875,0.6826171875,2.6527702808380127,-0.33054131269454956,0.13057953119277954,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260521,300,0.23420855402946472,0.2428829499585845,0.9990234375,0.3733500438236695,0.252126343205798,0.6669921875,0.689453125,3.552232503890991,-0.3315342863400777,0.13348060846328735,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260521,400,0.22872698803742728,0.09544392798852641,1.0,0.4062656258022144,0.24505252482836012,0.6845703125,0.701171875,3.919532299041748,-0.331895649433136,0.13498945534229279,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260521,500,0.22763650119304657,0.05373040407903318,1.0,0.3950431254784767,0.24702234403430928,0.6806640625,0.6953125,4.0158586502075195,-0.3318323294321696,0.13581405580043793,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260521,600,0.22681855161984762,0.03542541097885987,1.0,0.4049694901148836,0.2450896197621209,0.6845703125,0.69921875,4.088169574737549,-0.3314867814381917,0.13626007735729218,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260521,700,0.22671823700269064,0.026361784607615846,1.0,0.41817696059050347,0.24245365141306208,0.6904296875,0.705078125,4.135229110717773,-0.33161109685897827,0.1364862024784088,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260521,800,0.2263009250164032,0.019290099438876496,1.0,0.3975825213480804,0.2457627149812732,0.681640625,0.6982421875,4.156092166900635,-0.3315231402715047,0.13702377676963806,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260521,900,0.22578126192092896,0.0156440436558114,1.0,0.3939113553213561,0.24823299609693503,0.6806640625,0.6953125,4.144118785858154,-0.33165037631988525,0.13753381371498108,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260521,1000,0.2260430951913198,0.01257915650967334,1.0,0.3958113311779782,0.24654423935210731,0.681640625,0.6962890625,4.167717933654785,-0.331550657749176,0.13789689540863037,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260521,1100,0.22578635811805725,0.011113628426755895,1.0,0.42164098311193815,0.2419048116537513,0.693359375,0.7041015625,4.2099528312683105,-0.3315934936205546,0.13843530416488647,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260521,1200,0.22556493182977042,0.009075718183112258,1.0,0.40117663682088117,0.24568786044520574,0.685546875,0.6953125,4.202516555786133,-0.3315781156222026,0.1386193186044693,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260521,1300,0.2255717615286509,0.007820959256832793,1.0,0.3932820602017529,0.24510505595701373,0.677734375,0.7001953125,4.186639308929443,-0.3314594030380249,0.13933603465557098,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260521,1400,0.22549751897652945,0.006710883671757983,1.0,0.3958113311779782,0.24654423935210731,0.681640625,0.6962890625,4.208559036254883,-0.33154912789662677,0.1398274451494217,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260521,1500,0.22517083088556925,0.005933554246666972,1.0,0.4054356046644247,0.2442430015275676,0.6845703125,0.69921875,4.204549312591553,-0.3314751784006755,0.14038528501987457,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260521,1600,0.22549979388713837,0.005246379297432213,1.0,0.4069213382163107,0.24489703572651922,0.685546875,0.7001953125,4.228273391723633,-0.3311732014020284,0.1408117264509201,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260522,0,7.9155097007751465,7.528203996364027,0.0,0.0038639482682526188,0.13271831999944173,0.2548828125,0.4921875,0.5976115465164185,-0.3281656702359517,0.0,"{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 0}"
short_role_semantic_init,multi_b_primary,20260522,100,0.37422122557957965,4.430279359570704,0.3857421875,0.1547795448943184,0.18308096720638503,0.3330078125,0.91015625,2.1123569011688232,-0.3266019622484843,0.1726452261209488,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1}"
short_role_semantic_init,multi_b_primary,20260522,200,0.26631545027097064,1.2122979168998427,0.8291015625,0.15796110903036426,0.19134799787498077,0.341796875,0.8984375,3.177062749862671,-0.331004520257314,0.204681396484375,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1}"
short_role_semantic_init,multi_b_primary,20260522,300,0.23806717991828918,0.3544384558626916,0.990234375,0.17438569089574313,0.19185227481039638,0.3515625,0.7607421875,4.088251113891602,-0.33060582478841144,0.21728761494159698,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260522,400,0.23095697661240897,0.14604118087845563,1.0,0.1810191073271506,0.1959224366283286,0.3583984375,0.755859375,4.502840518951416,-0.3298949400583903,0.2241085171699524,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260522,500,0.2288753092288971,0.08121146841767768,1.0,0.17825078876680225,0.19493103847854967,0.35546875,0.7587890625,4.746283054351807,-0.3296237389246623,0.2280156910419464,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260522,600,0.2276912828286489,0.0520015820984554,1.0,0.19650246110368927,0.19917830813259416,0.3701171875,0.763671875,4.887449741363525,-0.3294819990793864,0.23085922002792358,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260522,700,0.22712194422880808,0.03699347756719362,1.0,0.19883295921621086,0.19864079344520505,0.37109375,0.7685546875,4.998887538909912,-0.32943491141001385,0.231859028339386,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260522,800,0.22615261872609457,0.027675730727878545,1.0,0.199237390691568,0.19922828059807546,0.3720703125,0.765625,5.069858074188232,-0.32960065205891925,0.23341569304466248,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260522,900,0.22600964705149332,0.021595567187887355,1.0,0.20060854308489362,0.19905242723309854,0.373046875,0.7666015625,5.142977714538574,-0.3298816482226054,0.2349729835987091,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260522,1000,0.2264357954263687,0.017516906767468754,1.0,0.2033583950957197,0.19907489218507737,0.375,0.7685546875,5.192429542541504,-0.329836626847585,0.23644381761550903,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260522,1100,0.22595906257629395,0.01437021792980886,1.0,0.201982199622331,0.1992187400317702,0.3740234375,0.767578125,5.2097249031066895,-0.3297807574272156,0.23742851614952087,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 3}"
short_role_semantic_init,multi_b_primary,20260522,1200,0.22562085588773093,0.012183534221549053,1.0,0.2047371646736732,0.1984657939418916,0.3759765625,0.76953125,5.270084381103516,-0.3300638596216838,0.23809728026390076,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 3}"
