condition,mode,seed,step,full_ntp_ce,target_ce,target_accuracy,nmi_route_slot,nmi_route_b_id,best_perm_diag_purity,assignment_utility_agreement,slot_center_norm_mean,slot_center_offdiag_cosine_mean,router_delta_from_init_mean,utility_best_by_slot
C0_short_slot_init,single_b_sanity,20260521,1500,0.045036582897106804,0.0003157349783577956,1.0,1.000088900581841e-06,1.000088900581841e-06,0.25,1.0,4.062971115112305,-0.32980618874231976,0.1780702769756317,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}"
C0_short_slot_init,single_b_sanity,20260521,1600,0.04486608877778053,0.00028129391284892336,1.0,1.000088900581841e-06,1.000088900581841e-06,0.25,1.0,4.052621841430664,-0.3297523061434428,0.17903904616832733,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2}"
C0_short_slot_init,single_b_sanity,20260522,0,7.949758529663086,7.377196192741394,0.0,1.0000000000001803,1.000088900581841e-06,1.0,0.5,0.4379948675632477,-0.25451048215230304,0.0,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260522,100,0.04858786861101786,0.016910423524677753,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5542588233947754,-0.3309714198112488,0.08384981751441956,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260522,200,0.04626680165529251,0.007073806365951896,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5674214363098145,-0.3316009044647217,0.08367852866649628,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260522,300,0.04559918617208799,0.003990655881352723,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.568033218383789,-0.3318660060564677,0.0836622416973114,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260522,400,0.04530128464102745,0.0025963332736864686,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.567797899246216,-0.332000732421875,0.08377309143543243,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260522,500,0.04527710129817327,0.0018411432392895222,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.567070484161377,-0.3320712049802144,0.08394254744052887,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260522,600,0.04510448376337687,0.0013786337804049253,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5635335445404053,-0.33209455013275146,0.08424244076013565,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260522,700,0.04504616310199102,0.0010761344601633027,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5622243881225586,-0.3321213324864705,0.08469003438949585,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260522,800,0.04548306514819463,0.0016806117491796613,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5503649711608887,-0.32732999324798584,0.1257028877735138,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260522,900,0.04524228349328041,0.0008129038033075631,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.557135820388794,-0.32580427328745526,0.1274401694536209,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260522,1000,0.04496718322237333,0.0006265422998694703,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.548600196838379,-0.32592064142227173,0.12805244326591492,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260522,1100,0.04505261778831482,0.0005147597767063417,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5407752990722656,-0.32597923278808594,0.12873505055904388,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260522,1200,0.04489743709564209,0.000435792091593612,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5344738960266113,-0.32600128650665283,0.12948651611804962,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260522,1300,0.04488193864623705,0.00037639078800566494,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5280354022979736,-0.32601678371429443,0.13031189143657684,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260522,1400,0.04488165924946467,0.00032943921542027965,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5222535133361816,-0.32603174448013306,0.1312101036310196,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260522,1500,0.044853235284487404,0.0002913638745667413,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.516597270965576,-0.3260433276494344,0.13217660784721375,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260522,1600,0.0449688658118248,0.00025978228586609475,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5108330249786377,-0.32605238755544025,0.1332085132598877,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260523,0,7.876293500264485,7.85835874080658,0.0,1.0000000000001803,1.000088900581841e-06,1.0,0.5,0.29984211921691895,-0.2729366620381673,0.0,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 0}"
C0_short_slot_init,single_b_sanity,20260523,100,0.04840286821126938,0.018570784013718367,1.0,0.866025403784751,1.000088900581841e-06,0.75,1.0,4.850559234619141,-0.3043617010116577,0.1277306079864502,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260523,200,0.0464003657301267,0.007796785212121904,1.0,0.866025403784751,1.000088900581841e-06,0.75,1.0,4.852704048156738,-0.30662445227305096,0.12743467092514038,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260523,300,0.04565454150239626,0.0044158732634969056,1.0,0.866025403784751,1.000088900581841e-06,0.75,1.0,4.868095397949219,-0.30740125974019367,0.1271810531616211,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260523,400,0.045314436157544456,0.002877614344470203,1.0,0.866025403784751,1.000088900581841e-06,0.75,1.0,4.869635105133057,-0.3080042401949565,0.12695574760437012,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260523,500,0.045133707424004875,0.002038441423792392,1.0,0.866025403784751,1.000088900581841e-06,0.75,1.0,4.870720863342285,-0.30834325154622394,0.12681017816066742,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260523,600,0.04519578441977501,0.0015255425532814115,1.0,0.866025403784751,1.000088900581841e-06,0.75,1.0,4.869995594024658,-0.3086462616920471,0.12672528624534607,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260523,700,0.045119188725948334,0.0011888792796526104,1.0,0.866025403784751,1.000088900581841e-06,0.75,1.0,4.867178440093994,-0.3088824152946472,0.12671920657157898,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260523,800,0.04524259641766548,0.0009544388740323484,1.0,0.866025403784751,1.000088900581841e-06,0.75,1.0,4.863960266113281,-0.30910269419352215,0.12677691876888275,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260523,900,0.04490641007820765,0.0007832549163140357,1.0,0.866025403784751,1.000088900581841e-06,0.75,1.0,4.853114128112793,-0.30929378668467206,0.12691232562065125,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260523,1000,0.04490136603514353,0.0006560313486261293,1.0,0.866025403784751,1.000088900581841e-06,0.75,1.0,4.849154949188232,-0.3094414273897807,0.1271238923072815,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260523,1100,0.045114180694023766,0.0005572372174356133,1.0,0.866025403784751,1.000088900581841e-06,0.75,1.0,4.844091415405273,-0.3094986081123352,0.1274084746837616,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260523,1200,0.04485113670428594,0.0004796722932951525,1.0,0.866025403784751,1.000088900581841e-06,0.75,1.0,4.838749885559082,-0.3097382187843323,0.12776662409305573,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260523,1300,0.04492144659161568,0.0004173538618488237,1.0,0.866025403784751,1.000088900581841e-06,0.75,1.0,4.8317484855651855,-0.30983970562616986,0.12821152806282043,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260523,1400,0.0448427659769853,0.00036641190672526136,1.0,0.866025403784751,1.000088900581841e-06,0.75,1.0,4.826010227203369,-0.30993592739105225,0.12873223423957825,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260523,1500,0.04485621924201647,0.000323660351568833,1.0,0.866025403784751,1.000088900581841e-06,0.75,1.0,4.8206658363342285,-0.31001309553782147,0.12931600213050842,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260523,1600,0.044796496629714966,0.00028764037415385246,1.0,0.866025403784751,1.000088900581841e-06,0.75,1.0,4.814184665679932,-0.3100963036219279,0.1299624741077423,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 3}"
C0_short_slot_init,single_b_sanity,20260524,0,7.365107377370198,7.154570698738098,0.0,1.0000000000001803,1.000088900581841e-06,1.0,0.5,0.273217111825943,-0.2959404190381368,0.0,"{""0"": 0, ""1"": 1, ""2"": 0, ""3"": 0}"
C0_short_slot_init,single_b_sanity,20260524,100,0.0481799008945624,0.016167342429980636,1.0,1.000088900581841e-06,1.000088900581841e-06,0.25,1.0,4.0465240478515625,-0.33253951867421466,0.1350029706954956,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
C0_short_slot_init,single_b_sanity,20260524,200,0.04624847198526064,0.0072090530302375555,1.0,1.000088900581841e-06,1.000088900581841e-06,0.25,1.0,4.087669849395752,-0.3315662145614624,0.1348881870508194,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
C0_short_slot_init,single_b_sanity,20260524,300,0.045958644400040306,0.004199740593321621,1.0,1.000088900581841e-06,1.000088900581841e-06,0.25,1.0,4.08674430847168,-0.33150919278462726,0.13480651378631592,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
C0_short_slot_init,single_b_sanity,20260524,400,0.045390343914429344,0.002772686304524541,1.0,1.000088900581841e-06,1.000088900581841e-06,0.25,1.0,4.083615779876709,-0.33151960372924805,0.13476045429706573,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
C0_short_slot_init,single_b_sanity,20260524,500,0.04515374700228373,0.0019785138429142535,1.0,1.000088900581841e-06,1.000088900581841e-06,0.25,1.0,4.079125881195068,-0.3315385778745015,0.13476096093654633,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
C0_short_slot_init,single_b_sanity,20260524,600,0.045040395110845566,0.0014912457845639437,1.0,1.000088900581841e-06,1.000088900581841e-06,0.25,1.0,4.074281692504883,-0.3315552274386088,0.13483214378356934,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
C0_short_slot_init,single_b_sanity,20260524,700,0.045108504593372345,0.0011679128365358338,1.0,1.000088900581841e-06,1.000088900581841e-06,0.25,1.0,4.070132255554199,-0.33156895637512207,0.13500328361988068,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
C0_short_slot_init,single_b_sanity,20260524,800,0.04502024004856745,0.0009411229111719877,1.0,1.000088900581841e-06,1.000088900581841e-06,0.25,1.0,4.064953804016113,-0.33156033356984455,0.1351737231016159,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
C0_short_slot_init,single_b_sanity,20260524,900,0.045201738675435386,0.0007769963995087892,1.0,1.000088900581841e-06,1.000088900581841e-06,0.25,1.0,4.059144973754883,-0.3315723141034444,0.13541379570960999,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
C0_short_slot_init,single_b_sanity,20260524,1000,0.04486795514822006,0.0006516795401694253,1.0,1.000088900581841e-06,1.000088900581841e-06,0.25,1.0,4.054501533508301,-0.33156410853068036,0.13580244779586792,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
C0_short_slot_init,single_b_sanity,20260524,1100,0.04494147747755051,0.0005548815533984452,1.0,1.000088900581841e-06,1.000088900581841e-06,0.25,1.0,4.049290180206299,-0.33155691623687744,0.13628113269805908,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
C0_short_slot_init,single_b_sanity,20260524,1200,0.04487057402729988,0.00047841923515079543,1.0,1.000088900581841e-06,1.000088900581841e-06,0.25,1.0,4.044225215911865,-0.33156144618988037,0.13682974874973297,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
C0_short_slot_init,single_b_sanity,20260524,1300,0.044833872467279434,0.00041672678344184533,1.0,1.000088900581841e-06,1.000088900581841e-06,0.25,1.0,4.039223670959473,-0.33154916763305664,0.1374572515487671,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
C0_short_slot_init,single_b_sanity,20260524,1400,0.04494144022464752,0.00036685758823296055,1.0,1.000088900581841e-06,1.000088900581841e-06,0.25,1.0,4.035782814025879,-0.3315575321515401,0.13815055787563324,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
C0_short_slot_init,single_b_sanity,20260524,1500,0.04485928391416868,0.000325625718687661,1.0,1.000088900581841e-06,1.000088900581841e-06,0.25,1.0,4.030707836151123,-0.33154308795928955,0.13890966773033142,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
C0_short_slot_init,single_b_sanity,20260524,1600,0.0448231448729833,0.00029055938284727745,1.0,1.000088900581841e-06,1.000088900581841e-06,0.25,1.0,4.026241302490234,-0.33153074979782104,0.1397455781698227,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0}"
A_long_repeated_slot_init,single_b_sanity,20260521,0,7.67518409093221,7.922360420227051,0.0,1.0000000000001803,1.000088900581841e-06,1.0,0.25,0.8750706911087036,-0.3212170998255412,0.0,"{""0"": 1, ""1"": 0, ""2"": 2, ""3"": 0}"
A_long_repeated_slot_init,single_b_sanity,20260521,100,0.05034744739532471,0.01584208896383643,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.600876808166504,-0.3299040198326111,0.1634460687637329,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260521,200,0.04714131976167361,0.006688197609037161,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5421595573425293,-0.3301513393719991,0.16368994116783142,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260521,300,0.0460947056611379,0.00380530342226848,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5429255962371826,-0.3302128314971924,0.16372597217559814,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260521,400,0.04560676962137222,0.0024845468578860164,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5507614612579346,-0.3302201231320699,0.16373850405216217,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260521,500,0.045672301203012466,0.0017641719314269722,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5571351051330566,-0.33021700382232666,0.16375255584716797,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260521,600,0.04554725314180056,0.0013254029618110508,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.562394142150879,-0.3302193880081177,0.163813054561615,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260521,700,0.04533890634775162,0.00103542156284675,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.572436571121216,-0.3302001158396403,0.16392679512500763,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260521,800,0.04521351928512255,0.0008333338046213612,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.575985908508301,-0.33013395468393963,0.16407659649848938,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260521,900,0.04525202140212059,0.0006853415325167589,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5780539512634277,-0.330089271068573,0.16428017616271973,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260521,1000,0.04511891802151998,0.000575209764065221,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5777344703674316,-0.3300093412399292,0.1644996553659439,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260521,1100,0.04511036227146784,0.0004895190795650706,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.581284999847412,-0.32994377613067627,0.164765864610672,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260521,1200,0.0449039489030838,0.00042205095815006644,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5816080570220947,-0.3298405408859253,0.1650565266609192,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260521,1300,0.04491568605105082,0.00036750681829289533,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5802230834960938,-0.3297563393910726,0.16540604829788208,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260521,1400,0.0449113001426061,0.0003225821928936057,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5774075984954834,-0.3296770254770915,0.16581495106220245,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260521,1500,0.04486443599065145,0.0002855503626051359,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.577415943145752,-0.3295910358428955,0.16627547144889832,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260521,1600,0.04488486175735792,0.00025459507014602423,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.5805559158325195,-0.32949264844258624,0.16651542484760284,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260522,0,7.8347883224487305,7.330451011657715,0.0,1.0000000000001803,1.000088900581841e-06,1.0,0.5,1.1528656482696533,-0.3241188128789266,0.0,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260522,100,0.050044008841117225,0.013643113430589437,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.9838240146636963,-0.332716445128123,0.1686519980430603,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260522,200,0.04701001445452372,0.005698843160644174,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.9777255058288574,-0.3326863845189412,0.16993510723114014,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260522,300,0.046035267412662506,0.003196257632225752,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.979506015777588,-0.33266154925028485,0.17068588733673096,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260522,400,0.04560601090391477,0.0020677738066297024,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.983452320098877,-0.33266206582387287,0.17117448151111603,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260522,500,0.04535842562715212,0.0014576101093553007,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.9853177070617676,-0.33264962832132977,0.171864315867424,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260522,600,0.04519155745704969,0.0010856582375708967,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.984773874282837,-0.3326499859491984,0.17214757204055786,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260522,700,0.04538588101665179,0.0008439631928922608,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.983506917953491,-0.33263468742370605,0.17260335385799408,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260522,800,0.04516971483826637,0.0006755926151527092,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.983531951904297,-0.3326275149981181,0.1730477511882782,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260522,900,0.0452466681599617,0.0005531228380277753,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.979182004928589,-0.33263657490412396,0.17336076498031616,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260522,1000,0.0449875146150589,0.0004612007469404489,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.9759678840637207,-0.33263182640075684,0.17385706305503845,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260522,1100,0.044962506741285324,0.00039146408380474895,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.9718973636627197,-0.3326292236646016,0.17446285486221313,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260522,1200,0.04505676900347074,0.00033667810930637643,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.9681284427642822,-0.3326275746027629,0.17492106556892395,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
A_long_repeated_slot_init,single_b_sanity,20260522,1300,0.04501024509469668,0.0002915123513957951,1.0,1.0000000000001803,1.000088900581841e-06,1.0,1.0,2.966456651687622,-0.33261648813883465,0.1752345710992813,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 3}"
